pvalue,log2FoldChange,pct.1,pct.2,padj,Gene,comparison
0.001134267,0.356521377,0.149,0.087,1,ZNF675,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.001137171,-0.278689696,0.362,0.63,1,BROX,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.001156378,0.254770505,0.383,0.385,1,RSBN1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.001163873,0.353713905,0.511,0.394,1,KMT2B,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.001165307,-0.252096793,0.404,0.692,1,PSMA3,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.001168217,-0.296443423,0.553,0.798,1,PDE4C,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.001175895,0.259133251,0.511,0.356,1,NUP62,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.001184396,0.306410146,0.936,0.889,1,GOLGA4,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.001188203,-0.312987656,0.426,0.702,1,VILL,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.001190966,-0.340576114,0.681,0.856,1,NDUFV2,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.001192786,-0.286268885,0.489,0.764,1,TOMM20,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.001212574,-0.371648986,0.383,0.673,1,SYTL2,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.001236223,-0.304425602,0.574,0.779,1,SEC62,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.00123729,0.34495881,0.383,0.293,1,ITPR2,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.001239738,-0.273453494,0.319,0.606,1,PLA2G16,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.001258071,-0.301931675,1,0.981,1,ATP5E,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.001258306,-0.32161365,0.745,0.87,1,PTP4A2,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.00127481,-0.312604349,0.915,0.933,1,TSPO,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.001278834,-0.263852038,0.404,0.688,1,MPZL1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.001287908,-0.809376006,0.574,0.702,1,LTB,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.001300792,0.298623251,0.447,0.317,1,FAM193A,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.001305524,0.359906978,0.596,0.51,1,SUPT16H,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.001331994,-0.565792046,0.936,0.966,1,ATP1B1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.001361793,-0.298659911,0.34,0.62,1,ATP11B,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.001365182,-0.287332955,0.66,0.87,1,SPINT1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.00137457,-0.302214423,0.447,0.716,1,TINAGL1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.001375202,0.276991572,0.511,0.389,1,POGZ,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.001400717,0.314750658,0.681,0.601,1,UBE3A,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.001405933,-0.289335511,0.255,0.529,1,EPS8L1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.001412615,0.327750543,0.553,0.534,1,TET2,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.001423395,-0.611288992,0.191,0.462,1,HMCN2,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.00142518,0.325560694,0.149,0.034,1,CFAP46,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.001427815,-0.497967786,0.745,0.899,1,PSME1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.001429536,0.254642062,0.468,0.447,1,ARL5B,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.001430148,-0.524288449,0.66,0.841,1,CES2,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.001435137,-0.311396545,0.915,0.952,1,RPL15,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.001448629,-0.311171417,0.596,0.817,1,TSTD1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.001457363,-0.370890073,0.787,0.875,1,JUND,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.00147491,0.383639036,0.809,0.726,1,ANKRD12,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.001482799,-0.307403814,0.532,0.784,1,POF1B,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.001492773,-0.356802992,0.489,0.712,1,MSMO1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.001499237,-0.308535838,0.511,0.726,1,PPP1CB,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.001504666,-0.306126347,0.426,0.692,1,CIRBP,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.001505973,-0.258446877,0.426,0.707,1,KDELR2,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.001506291,0.42664394,0.766,0.697,1,SDC4,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.001527208,0.425249916,0.404,0.471,1,KLF2,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.001529981,-0.317966566,0.723,0.885,1,JUP,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.001531495,0.276451595,0.511,0.413,1,IRF7,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.001534073,-0.323455148,0.468,0.736,1,SUMO1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.001538354,0.307893253,0.745,0.63,1,ZNF106,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.001541878,-0.306484531,0.617,0.788,1,TMOD3,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.001546494,0.285848738,0.553,0.471,1,GPATCH2L,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.001592254,-0.343394079,0.66,0.817,1,CHMP2A,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.001594756,-0.326680647,0.596,0.827,1,MALL,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.00161026,-0.302757187,0.34,0.62,1,SRD5A3,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.001615574,0.34848274,0.723,0.548,1,HIF1A,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.00161722,-0.263765575,1,1,1,KRT18,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.001624133,-0.310046971,0.511,0.721,1,DIAPH1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.001650572,-0.263509892,0.489,0.76,1,NDFIP1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.0016698,-0.357081485,0.489,0.736,1,CYB5B,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.001670963,-0.327847052,0.383,0.635,1,TAX1BP3,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.001679537,-0.481175143,0.468,0.688,1,EREG,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.001684461,0.315766553,0.66,0.5,1,PLEKHG3,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.001688548,0.554284379,0.681,0.639,1,MDM2,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.001698008,-0.300055247,0.489,0.755,1,CRB3,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.001705091,0.294239328,0.766,0.63,1,U2SURP,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.001746061,-0.341326276,0.66,0.861,1,ST13,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.001772654,0.325712302,0.426,0.264,1,CEP295,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.001774595,-0.251700128,0.277,0.558,1,MKNK2,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.001785267,-0.342429437,0.915,0.952,1,HINT1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.001801153,-0.327023133,0.255,0.51,1,NUCB2,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.001804177,0.316629361,0.404,0.317,1,PNPT1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.001840355,-0.349407475,0.596,0.793,1,PPIB,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.00185214,-0.347868708,0.532,0.769,1,CLSTN1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.00185351,0.381242315,0.745,0.591,1,CDYL,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.001858557,0.2503719,0.447,0.385,1,RASAL2,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.001860545,0.298330269,0.979,0.995,1,SQSTM1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.001861376,-0.27472052,0.553,0.793,1,C19orf43,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.001863462,-0.279768763,0.617,0.764,1,CBX3,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.001870405,-0.300637273,0.447,0.721,1,STRA13,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.001872843,0.310435915,0.511,0.452,1,AGO2,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.001893458,-0.270789749,0.404,0.683,1,GLO1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.001946735,0.268601825,0.404,0.332,1,KIN,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.001964813,-0.280042124,0.447,0.716,1,MIEN1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.001983958,-0.271050391,0.489,0.745,1,STUB1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.001996984,-0.312198956,0.468,0.678,1,RAB1A,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.002004021,-0.288559444,0.702,0.861,1,GNB1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.002014611,0.274792207,0.404,0.341,1,SLC25A25,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.002021147,0.273220998,0.532,0.413,1,IP6K2,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.002035574,0.315663921,0.532,0.476,1,CCNK,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.002049012,0.280241559,0.234,0.12,1,TEC,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.002092369,-0.319081863,0.447,0.683,1,CMTM6,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.002143861,-0.436740007,0.426,0.678,1,KLK10,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.002163156,0.273836066,0.319,0.245,1,NOM1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.002169625,0.351342255,0.936,0.769,1,MLLT4,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.002173617,-0.315457416,0.894,0.899,1,S100A14,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.002187356,-0.271806892,0.447,0.707,1,LEPROT,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.002195536,0.310159983,0.234,0.168,1,MDN1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.002197747,-0.297430437,0.447,0.716,1,ANP32A,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.002211326,-0.30218196,0.468,0.731,1,DRAP1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.002232728,-0.28077925,0.362,0.635,1,ACAP2,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.002254946,0.274036052,0.426,0.337,1,RBFA,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.00226306,-0.309271734,0.574,0.803,1,ATP6V1E1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.002282153,-0.265261308,0.574,0.822,1,GSTK1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.002307462,-0.253046443,0.404,0.678,1,ABHD3,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.002335988,-0.330048374,0.532,0.673,1,F11R,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.002336684,-0.265306135,0.426,0.697,1,PPP1R14D,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.002350206,0.325054644,0.532,0.389,1,CCDC174,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.00235318,-0.320627046,0.489,0.702,1,C6orf132,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.002354953,0.287920654,0.638,0.688,1,NFE2L2,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.002363481,0.279222181,0.851,0.793,1,MAP3K13,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.002364662,0.25974279,0.319,0.207,1,BRIX1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.002367968,0.252666757,0.362,0.351,1,KLHL36,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.002412423,-0.304453892,0.362,0.63,1,PTS,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.002420963,-0.280860487,0.426,0.697,1,ASL,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.002433786,-0.367923195,1,1,1,FTL,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.002439545,-0.289405271,0.426,0.678,1,LRRC59,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.002460295,0.255337907,0.447,0.327,1,MIEF1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.002462891,0.305030648,0.553,0.553,1,GSK3B,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.002466447,0.290948843,0.66,0.62,1,RAB21,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.002504274,0.272523999,0.511,0.562,1,EPHA2,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.002546344,-0.256455075,0.362,0.635,1,RHBDL2,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.002588477,-0.266141294,0.255,0.524,1,NGFRAP1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.002599667,-0.263010048,0.426,0.697,1,C1orf21,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.002623671,0.326130494,0.489,0.423,1,RSL1D1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.002655458,-0.298057233,0.766,0.856,1,POMP,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.002673179,0.359466954,0.809,0.755,1,TOR1AIP2,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.002699423,-0.302412755,0.66,0.832,1,ST14,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.00272426,-0.349298219,0.383,0.649,1,SYNE2,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.002837237,0.36077644,0.66,0.587,1,PPP4R3A,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.002845457,-0.257939642,0.34,0.611,1,LYPLA1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.002853768,-0.296551416,0.851,0.938,1,ATP5J,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.002878128,-0.327523324,0.447,0.649,1,KCNK1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.002934192,-0.311685765,0.574,0.716,1,TMEM87A,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.002990319,0.346141982,0.766,0.649,1,ZNF207,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.003029703,0.250760251,0.213,0.096,1,ZBTB17,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.003032211,-0.303806623,0.66,0.784,1,ZNF706,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.003047895,-0.269751067,0.362,0.625,1,PDXDC1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.003054451,-0.346436849,0.34,0.611,1,NUPR1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.003077407,0.327985273,0.766,0.611,1,IWS1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.003079134,-0.321412932,0.617,0.841,1,FAM3D,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.003079664,-0.296600796,0.426,0.678,1,FUT3,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.003097667,0.269173028,0.894,0.74,1,SRSF11,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.003128335,-0.297045363,0.383,0.644,1,PSAT1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.003135392,0.262571989,0.511,0.438,1,COL4A3BP,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.003168395,0.280487028,0.447,0.279,1,TTF2,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.003236668,-0.328092724,0.468,0.663,1,DNAJC10,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.003269248,0.26149396,0.617,0.423,1,PIK3R1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.003271032,0.319798127,0.404,0.37,1,CNKSR3,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.003287815,0.429168072,0.383,0.202,1,SGK1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.003304505,0.419631195,0.702,0.615,1,JAG1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.003400742,-0.289689924,0.319,0.582,1,PADI2,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.003436555,-0.368199498,0.426,0.663,1,DGAT1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.003458162,-0.257312724,0.574,0.812,1,APRT,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.003463563,0.34258929,0.66,0.596,1,IL6ST,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.003526815,0.299273245,0.511,0.447,1,FUT8,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.003531129,-0.261662143,0.979,0.995,1,RPL29,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.003573491,0.27408572,0.66,0.639,1,PHACTR2,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.003581465,0.275928981,0.319,0.221,1,UTY,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.003642367,-0.270282483,0.362,0.62,1,TMEM41B,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.003816577,0.296982125,0.574,0.529,1,OFD1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.00389105,-0.276682118,0.383,0.63,1,BNIP3L,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.003916229,0.359209979,1,1,1,FABP1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.003962379,-0.387991783,0.894,0.938,1,RAB11FIP1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.003997548,-0.260095722,0.447,0.707,1,DUSP5,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.004031485,0.257748391,0.404,0.37,1,ING2,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.004036906,-0.309556671,0.489,0.731,1,PCK2,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.004092589,-0.267142739,0.915,0.904,1,UQCR10,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.004156433,-0.282213278,0.383,0.644,1,TMEM14B,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
