from	to	source	database
WNT3	FZD3	Wang	Wang
WNT4	LRP5	SIGNOR	SIGNOR
WNT4	LRP6	SIGNOR	SIGNOR
WNT7B	FZD3	SIGNOR	SIGNOR
WNT7B	FZD3	Wang	Wang
FGF12	SCN1A	DIP	DIP
FGF12	SCN1A	SIGNOR	SIGNOR
FGF12	SCN9A	SIGNOR	SIGNOR
FGF12	SCN2A	SIGNOR	SIGNOR
FGF12	SCN3A	SIGNOR	SIGNOR
FGF12	SCN11A	SIGNOR	SIGNOR
ARF6	PIP4K2A	SIGNOR	SIGNOR
APP	CDK5	HPRD	HPRD
APP	CDK5	ProtMapper	ProtMapper
APP	CDK5	SIGNOR	SIGNOR
APP	CDK5	Sparser_ProtMapper	Sparser_ProtMapper
EGFR	PRKCD	HPRD	HPRD
EGFR	PRKCD	NetPath	NetPath
EGFR	PRKCD	ProtMapper	ProtMapper
EGFR	PRKCD	REACH_ProtMapper	REACH_ProtMapper
EGFR	PRKCD	RLIMS-P_ProtMapper	RLIMS-P_ProtMapper
EGFR	PRKCD	Sparser_ProtMapper	Sparser_ProtMapper
EGFR	PRKCD	iPTMnet	iPTMnet
PTPN11	MPZL1	BioGRID	BioGRID
PTPN11	MPZL1	DEPOD	DEPOD
PTPN11	MPZL1	HPRD	HPRD
PTPN11	MPZL1	HPRD-phos	HPRD-phos
PTPN11	MPZL1	ProtMapper	ProtMapper
PTPN11	MPZL1	SIGNOR	SIGNOR
PTPN11	MPZL1	SIGNOR_ProtMapper	SIGNOR_ProtMapper
PTPN11	MPZL1	Wang	Wang
PTPN11	NRAS	ProtMapper	ProtMapper
PTPN11	NRAS	SIGNOR	SIGNOR
PTPN11	NRAS	SIGNOR_ProtMapper	SIGNOR_ProtMapper
PTPN11	NRAS	Wang	Wang
PTPN11	KRAS	ProtMapper	ProtMapper
PTPN11	KRAS	SIGNOR	SIGNOR
PTPN11	KRAS	SIGNOR_ProtMapper	SIGNOR_ProtMapper
PTPN11	KRAS	Wang	Wang
PTPN11	MAP3K5	InnateDB	InnateDB
PTPN11	MAP3K5	ProtMapper	ProtMapper
PTPN11	MAP3K5	SIGNOR	SIGNOR
PTPN11	MAP3K5	SIGNOR_ProtMapper	SIGNOR_ProtMapper
FADD	MAP3K1	Wang	Wang
NOG	BMPR2	SIGNOR	SIGNOR
IL15RA	JAK3	SIGNOR	SIGNOR
IL15RA	JAK3	Wang	Wang
VIM	ROCK1	Adhesome	Adhesome
VIM	ROCK1	HPRD	HPRD
NPTX1	GRIA1	SIGNOR	SIGNOR
RSPO2	FZD4	SIGNOR	SIGNOR
VWF	ADAMTS13	DIP	DIP
VWF	ADAMTS13	HPRD	HPRD
VWF	ADAMTS13	InnateDB	InnateDB
VWF	ADAMTS13	IntAct	IntAct
VWF	ADAMTS13	Lit-BM-17	Lit-BM-17
VWF	ADAMTS13	Wang	Wang
KMT2E	RARA	SIGNOR	SIGNOR
FGF13	SCN1A	SIGNOR	SIGNOR
FGF13	SCN9A	SIGNOR	SIGNOR
FGF13	SCN2A	SIGNOR	SIGNOR
FGF13	SCN3A	SIGNOR	SIGNOR
FGF13	SCN11A	SIGNOR	SIGNOR
FGF11	SCN1A	SIGNOR	SIGNOR
FGF11	SCN9A	SIGNOR	SIGNOR
FGF11	SCN2A	SIGNOR	SIGNOR
FGF11	SCN3A	SIGNOR	SIGNOR
FGF11	SCN11A	SIGNOR	SIGNOR
FGF14	SCN1A	SIGNOR	SIGNOR
FGF14	SCN9A	SIGNOR	SIGNOR
FGF14	SCN2A	SIGNOR	SIGNOR
FGF14	SCN3A	SIGNOR	SIGNOR
FGF14	SCN11A	SIGNOR	SIGNOR
TNFRSF14	TRAF5	HPRD	HPRD
TNFRSF14	TRAF5	IntAct	IntAct
TNFRSF14	TRAF5	KEGG-MEDICUS	KEGG-MEDICUS
TNFRSF14	TRAF5	Lit-BM-17	Lit-BM-17
TNFRSF14	TRAF5	SIGNOR	SIGNOR
TNFRSF25	TRADD	BioGRID	BioGRID
TNFRSF25	TRADD	HPRD	HPRD
TNFRSF25	TRADD	SIGNOR	SIGNOR
TNFRSF25	TRADD	Wang	Wang
WNT2B	FZD3	SIGNOR	SIGNOR
WNT2B	FZD3	Wang	Wang
WNT8B	LRP6	SIGNOR	SIGNOR
WNT8B	FZD3	SIGNOR	SIGNOR
WNT8B	FZD3	Wang	Wang
ZFP91	MAP3K14	SIGNOR	SIGNOR
TP53	VRK1	HPRD	HPRD
TP53	VRK1	IntAct	IntAct
TP53	VRK1	Wang	Wang
WNT10A	LRP6	SIGNOR	SIGNOR
WNT10A	LRP5	SIGNOR	SIGNOR
WNT10A	FZD3	SIGNOR	SIGNOR
WNT10A	FZD3	Wang	Wang
WNT8A	FZD3	SIGNOR	SIGNOR
WNT8A	FZD3	Wang	Wang
WNT5B	LRP5	SIGNOR	SIGNOR
WNT5B	LRP6	SIGNOR	SIGNOR
FZD8	LRP5	HPRD	HPRD
FZD8	LRP5	NetPath	NetPath
FZD8	LRP5	SIGNOR	SIGNOR
FZD8	LRP5	Wang	Wang
FZD8	LRP6	HPRD	HPRD
FZD8	LRP6	NetPath	NetPath
FZD8	LRP6	SIGNOR	SIGNOR
FZD8	LRP6	Wang	Wang
WNT16	FZD3	SIGNOR	SIGNOR
WNT16	FZD3	Wang	Wang
WNT16	LRP6	SIGNOR	SIGNOR
TLN1	ITGB6	SIGNOR	SIGNOR
TLN1	ITGB6	Wang	Wang
TLN1	ITGB7	Adhesome	Adhesome
TLN1	ITGB7	HPRD	HPRD
TLN1	ITGB7	SIGNOR	SIGNOR
TLN1	ITGB7	Wang	Wang
TLN1	ITGB8	SIGNOR	SIGNOR
TLN1	ITGB8	Wang	Wang
WNT6	FZD3	SIGNOR	SIGNOR
WNT6	FZD3	Wang	Wang
CALM1	NOS3	BioGRID	BioGRID
CALM1	NOS3	InnateDB	InnateDB
CALM1	NOS3	Lit-BM-17	Lit-BM-17
CALM1	NOS3	NCI-PID_ProtMapper	NCI-PID_ProtMapper
CALM1	NOS3	ProtMapper	ProtMapper
CALM1	NOS3	SIGNOR	SIGNOR
CALM1	NOS3	Wang	Wang
CALM1	CAMKK1	HPRD	HPRD
CALM1	CAMKK1	SIGNOR	SIGNOR
CALM2	NOS3	InnateDB	InnateDB
CALM2	NOS3	Lit-BM-17	Lit-BM-17
CALM2	NOS3	SIGNOR	SIGNOR
CALM2	NOS3	Wang	Wang
CALM2	CAMKK1	SIGNOR	SIGNOR
CALM3	NOS3	InnateDB	InnateDB
CALM3	NOS3	Lit-BM-17	Lit-BM-17
CALM3	NOS3	SIGNOR	SIGNOR
CALM3	NOS3	Wang	Wang
CALM3	CAMKK1	SIGNOR	SIGNOR
WNT10B	FZD2	SIGNOR	SIGNOR
WNT10B	FZD2	Wang	Wang
WNT10B	FZD3	SIGNOR	SIGNOR
WNT10B	FZD3	Wang	Wang
WNT10B	FZD1	SIGNOR	SIGNOR
WNT10B	FZD1	Wang	Wang
WNT7A	LRP5	SIGNOR	SIGNOR
WNT7A	FZD3	SIGNOR	SIGNOR
WNT7A	FZD3	Wang	Wang
WNT9A	CHRNA1	SIGNOR	SIGNOR
WNT9A	FZD3	SIGNOR	SIGNOR
WNT9A	FZD3	Wang	Wang
WNT9B	CHRNA1	SIGNOR	SIGNOR
WNT9B	FZD3	SIGNOR	SIGNOR
WNT9B	FZD3	Wang	Wang
VIM	PAK1	Adhesome	Adhesome
VIM	PAK1	SIGNOR	SIGNOR
FADD	MAP2K7	Wang	Wang
EGFR	PIK3C2B	CancerCellMap	CancerCellMap
EGFR	PIK3C2B	HPRD	HPRD
EGFR	PIK3C2B	IntAct	IntAct
EGFR	PIK3C2B	Lit-BM-17	Lit-BM-17
EGFR	PIK3C2B	NetPath	NetPath
EGFR	PIK3C2B	PhosphoPoint	PhosphoPoint
EGFR	PIK3C2B	SIGNOR	SIGNOR
EGFR	PIK3C2B	Wang	Wang
FGFR2	PTEN	HPRD_MIMP	HPRD_MIMP
FGFR2	PTEN	MIMP	MIMP
FGFR2	PTEN	PhosphoSite_MIMP	PhosphoSite_MIMP
FGFR2	PTEN	PhosphoSite_ProtMapper	PhosphoSite_ProtMapper
FGFR2	PTEN	ProtMapper	ProtMapper
FGFR2	PTEN	SIGNOR	SIGNOR
FGFR2	PTEN	SIGNOR_ProtMapper	SIGNOR_ProtMapper
FGFR2	PTEN	Sparser_ProtMapper	Sparser_ProtMapper
FGFR2	PTEN	Wang	Wang
FGFR2	PTEN	iPTMnet	iPTMnet
FGFR2	PTEN	phosphoELM_MIMP	phosphoELM_MIMP
SYK	STAT3	Adhesome	Adhesome
SYK	STAT3	HPRD	HPRD
SYK	STAT3	HuRI	HuRI
SYK	STAT3	IntAct	IntAct
SYK	STAT3	PhosphoPoint	PhosphoPoint
SYK	STAT3	Wang	Wang
TLN1	PRKCA	Adhesome	Adhesome
FYN	CSK	Adhesome	Adhesome
FYN	CSK	HPRD	HPRD
FYN	SOS1	Adhesome	Adhesome
FYN	SOS1	DOMINO	DOMINO
FYN	SOS1	HPRD	HPRD
FYN	SOS1	Lit-BM-17	Lit-BM-17
FYN	SOS1	PhosphoPoint	PhosphoPoint
FYN	SOS1	Wang	Wang
FYN	PRKCA	Adhesome	Adhesome
FYN	PRKCA	Wang	Wang
FYN	PTK2B	Adhesome	Adhesome
FYN	PTK2B	BioGRID	BioGRID
FYN	PTK2B	HPRD	HPRD
FYN	PTK2B	IntAct	IntAct
FYN	PTK2B	KEA	KEA
FYN	PTK2B	NetPath	NetPath
FYN	PTK2B	NetworKIN_KEA	NetworKIN_KEA
FYN	PTK2B	PhosphoPoint	PhosphoPoint
FYN	PTK2B	Wang	Wang
TLN1	CAPN1	Adhesome	Adhesome
TLN1	CAPN1	Wang	Wang
VCL	CAPN1	Adhesome	Adhesome
VCL	CAPN1	Wang	Wang
PTPN6	CAPN1	Adhesome	Adhesome
SYK	PTK2B	Adhesome	Adhesome
SYK	PTK2B	HPRD	HPRD
SYK	PTK2B	HPRD_MIMP	HPRD_MIMP
SYK	PTK2B	KEA	KEA
SYK	PTK2B	Li2012	Li2012
SYK	PTK2B	MIMP	MIMP
SYK	PTK2B	NCI-PID_ProtMapper	NCI-PID_ProtMapper
SYK	PTK2B	PhosphoNetworks	PhosphoNetworks
SYK	PTK2B	PhosphoPoint	PhosphoPoint
SYK	PTK2B	PhosphoSite_KEA	PhosphoSite_KEA
SYK	PTK2B	PhosphoSite_MIMP	PhosphoSite_MIMP
SYK	PTK2B	ProtMapper	ProtMapper
SYK	PTK2B	Wang	Wang
SYK	PTK2B	iPTMnet	iPTMnet
SYK	PTK2B	phosphoELM	phosphoELM
SYK	PTK2B	phosphoELM_KEA	phosphoELM_KEA
SYK	PTK2B	phosphoELM_MIMP	phosphoELM_MIMP
ARF1	PLD1	Adhesome	Adhesome
ARF1	PLD1	HPRD	HPRD
ARF1	PLD1	Wang	Wang
PTPN11	PTK2B	Adhesome	Adhesome
PTPN11	PTK2B	DEPOD	DEPOD
PTPN11	PTK2B	HPRD	HPRD
PTPN11	PTK2B	HPRD-phos	HPRD-phos
PTPN11	PTK2B	HPRD_KEA	HPRD_KEA
PTPN11	PTK2B	HPRD_MIMP	HPRD_MIMP
PTPN11	PTK2B	KEA	KEA
PTPN11	PTK2B	Lit-BM-17	Lit-BM-17
PTPN11	PTK2B	MIMP	MIMP
PTPN11	PTK2B	NetPath	NetPath
PTPN11	PTK2B	PhosphoSite_KEA	PhosphoSite_KEA
PTPN11	PTK2B	PhosphoSite_MIMP	PhosphoSite_MIMP
PTPN11	PTK2B	Wang	Wang
PTPN11	PTK2B	iPTMnet	iPTMnet
SYK	EZR	Adhesome	Adhesome
SYK	EZR	PhosphoPoint	PhosphoPoint
SYK	EZR	ProtMapper	ProtMapper
SYK	EZR	REACH_ProtMapper	REACH_ProtMapper
SYK	EZR	Sparser_ProtMapper	Sparser_ProtMapper
SYK	EZR	Wang	Wang
ITGAL	CSK	Adhesome	Adhesome
ITGAL	CSK	Wang	Wang
FYN	ABL1	Adhesome	Adhesome
FYN	ABL1	DOMINO	DOMINO
FYN	ABL1	HPRD_MIMP	HPRD_MIMP
FYN	ABL1	KEA	KEA
FYN	ABL1	Kinexus_KEA	Kinexus_KEA
FYN	ABL1	MIMP	MIMP
FYN	ABL1	NCI-PID_ProtMapper	NCI-PID_ProtMapper
FYN	ABL1	NetworKIN_KEA	NetworKIN_KEA
FYN	ABL1	PhosphoSite_MIMP	PhosphoSite_MIMP
FYN	ABL1	PhosphoSite_ProtMapper	PhosphoSite_ProtMapper
FYN	ABL1	PhosphoSite_noref	PhosphoSite_noref
FYN	ABL1	ProtMapper	ProtMapper
FYN	ABL1	Wang	Wang
FYN	ABL1	phosphoELM_MIMP	phosphoELM_MIMP
FYN	STAT3	Adhesome	Adhesome
FYN	STAT3	NCI-PID_ProtMapper	NCI-PID_ProtMapper
FYN	STAT3	ProtMapper	ProtMapper
PTPN11	SOS1	Adhesome	Adhesome
PTPN11	SOS1	HPRD	HPRD
PTPN11	SOS1	NetPath	NetPath
PTPN11	SOS1	Wang	Wang
SYK	MSN	Adhesome	Adhesome
SYK	MSN	PhosphoPoint	PhosphoPoint
SYK	MSN	Wang	Wang
ITGB2	CSK	Adhesome	Adhesome
ITGB2	CSK	Wang	Wang
ITGB2	PTK2B	Adhesome	Adhesome
ITGB2	PTK2B	HPRD	HPRD
ITGB2	PTK2B	Wang	Wang
HRAS	MAPK8	Adhesome	Adhesome
HRAS	MAPK8	DIP	DIP
HRAS	MAPK8	HPRD	HPRD
HRAS	MAPK8	Wang	Wang
LAMB1	ITGB8	HPMR	HPMR
LAMB1	ITGB8	Wang	Wang
DUSP18	ITGB8	HPMR	HPMR
DUSP18	ITGB8	Wang	Wang
TPH1	GPR119	HPMR	HPMR
TPH1	GPR119	Wang	Wang
PTGS2	PTGFR	HPMR	HPMR
PTGS2	PTGFR	Wang	Wang
GNRH1	GNRHR2	HPMR	HPMR
GNRH1	GNRHR2	Wang	Wang
LAMA5	CD151	HPMR	HPMR
LAMA5	CD151	Wang	Wang
LAMB1	CD151	HPMR	HPMR
LAMB1	CD151	Wang	Wang
FYN	FCGR2B	DOMINO	DOMINO
FYN	FCGR2B	HPRD_MIMP	HPRD_MIMP
FYN	FCGR2B	MIMP	MIMP
FYN	FCGR2B	PhosphoSite	PhosphoSite
FYN	FCGR2B	PhosphoSite_MIMP	PhosphoSite_MIMP
FYN	FCGR2B	PhosphoSite_ProtMapper	PhosphoSite_ProtMapper
FYN	FCGR2B	ProtMapper	ProtMapper
FYN	FCGR2B	Wang	Wang
FYN	FCGR2B	phosphoELM_MIMP	phosphoELM_MIMP
EGFR	PPARD	PhosphoSite	PhosphoSite
FYN	CD3E	HPRD_MIMP	HPRD_MIMP
FYN	CD3E	MIMP	MIMP
FYN	CD3E	PhosphoSite	PhosphoSite
FYN	CD3E	PhosphoSite_MIMP	PhosphoSite_MIMP
FYN	CD3E	PhosphoSite_ProtMapper	PhosphoSite_ProtMapper
FYN	CD3E	PhosphoSite_noref	PhosphoSite_noref
FYN	CD3E	ProtMapper	ProtMapper
FYN	CD3E	Wang	Wang
FYN	CD3E	phosphoELM_MIMP	phosphoELM_MIMP
FYN	FLOT1	HPRD	HPRD
FYN	FLOT1	PhosphoPoint	PhosphoPoint
FYN	FLOT1	PhosphoSite	PhosphoSite
FYN	FLOT1	PhosphoSite_ProtMapper	PhosphoSite_ProtMapper
FYN	FLOT1	ProtMapper	ProtMapper
PKM	MDM2	Lit-BM-17	Lit-BM-17
PKM	MDM2	PhosphoSite	PhosphoSite
PKM	MDM2	PhosphoSite_ProtMapper	PhosphoSite_ProtMapper
PKM	MDM2	ProtMapper	ProtMapper
FGFR2	MAPK3	Wang	Wang
EGFR	IKBKE	PhosphoSite	PhosphoSite
EGFR	IKBKE	PhosphoSite_ProtMapper	PhosphoSite_ProtMapper
EGFR	IKBKE	PhosphoSite_noref	PhosphoSite_noref
EGFR	IKBKE	ProtMapper	ProtMapper
EGFR	IKBKE	REACH_ProtMapper	REACH_ProtMapper
EGFR	IKBKE	RLIMS-P_ProtMapper	RLIMS-P_ProtMapper
EGFR	IKBKE	Sparser_ProtMapper	Sparser_ProtMapper
TNFRSF1A	IKBKB	HPRD	HPRD
TNFRSF1A	IKBKB	InnateDB	InnateDB
TNFRSF1A	IKBKB	Lit-BM-17	Lit-BM-17
TNFRSF1A	IKBKB	NetPath	NetPath
TNFRSF1A	IKBKB	Wang	Wang
FYN	PRKAA2	PhosphoSite	PhosphoSite
FYN	PRKAA2	PhosphoSite_ProtMapper	PhosphoSite_ProtMapper
FYN	PRKAA2	ProtMapper	ProtMapper
FYN	PRKAA2	REACH_ProtMapper	REACH_ProtMapper
EGFR	KCND3	PhosphoSite	PhosphoSite
EGFR	KCND3	PhosphoSite_ProtMapper	PhosphoSite_ProtMapper
EGFR	KCND3	ProtMapper	ProtMapper
EGFR	GPRC5A	PhosphoSite	PhosphoSite
EGFR	GPRC5A	PhosphoSite_ProtMapper	PhosphoSite_ProtMapper
EGFR	GPRC5A	PhosphoSite_noref	PhosphoSite_noref
EGFR	GPRC5A	ProtMapper	ProtMapper
EGFR	GPRC5A	REACH_ProtMapper	REACH_ProtMapper
EGFR	KCNN1	PhosphoSite	PhosphoSite
EGFR	KCNN1	PhosphoSite_ProtMapper	PhosphoSite_ProtMapper
EGFR	KCNN1	ProtMapper	ProtMapper
KIT	PHB	PhosphoSite	PhosphoSite
FYN	SCN9A	PhosphoSite	PhosphoSite
FYN	SCN9A	PhosphoSite_noref	PhosphoSite_noref
SYK	CFTR	PhosphoSite	PhosphoSite
SYK	CFTR	PhosphoSite_ProtMapper	PhosphoSite_ProtMapper
SYK	CFTR	ProtMapper	ProtMapper
SYK	CFTR	REACH_ProtMapper	REACH_ProtMapper
SYK	CFTR	Sparser_ProtMapper	Sparser_ProtMapper
SYK	CFTR	iPTMnet	iPTMnet
FYN	PTPRT	MIMP	MIMP
FYN	PTPRT	PhosphoSite	PhosphoSite
FYN	PTPRT	PhosphoSite_MIMP	PhosphoSite_MIMP
FYN	PTPRT	PhosphoSite_noref	PhosphoSite_noref
FGFR3	RPS6KA3	KEA	KEA
FGFR3	RPS6KA3	Kinexus_KEA	Kinexus_KEA
FGFR3	RPS6KA3	MIMP	MIMP
FGFR3	RPS6KA3	PhosphoSite	PhosphoSite
FGFR3	RPS6KA3	PhosphoSite_MIMP	PhosphoSite_MIMP
FGFR3	RPS6KA3	PhosphoSite_ProtMapper	PhosphoSite_ProtMapper
FGFR3	RPS6KA3	ProtMapper	ProtMapper
FGFR3	RPS6KA3	REACH_ProtMapper	REACH_ProtMapper
FGFR3	RPS6KA3	RLIMS-P_ProtMapper	RLIMS-P_ProtMapper
FGFR3	RPS6KA3	Sparser_ProtMapper	Sparser_ProtMapper
FGFR3	RPS6KA3	iPTMnet	iPTMnet
FGFR3	RPS6KA3	phosphoELM_MIMP	phosphoELM_MIMP
TYK2	RACK1	HPRD	HPRD
TYK2	RACK1	InnateDB	InnateDB
TYK2	RACK1	KEA	KEA
TYK2	RACK1	MIMP	MIMP
TYK2	RACK1	PhosphoNetworks	PhosphoNetworks
TYK2	RACK1	PhosphoPoint	PhosphoPoint
TYK2	RACK1	PhosphoSite	PhosphoSite
TYK2	RACK1	PhosphoSite_KEA	PhosphoSite_KEA
TYK2	RACK1	PhosphoSite_MIMP	PhosphoSite_MIMP
TYK2	RACK1	PhosphoSite_ProtMapper	PhosphoSite_ProtMapper
TYK2	RACK1	ProtMapper	ProtMapper
TYK2	RACK1	iPTMnet	iPTMnet
TYK2	RACK1	phosphoELM	phosphoELM
TYK2	RACK1	phosphoELM_KEA	phosphoELM_KEA
TYK2	RACK1	phosphoELM_MIMP	phosphoELM_MIMP
EGFR	PPARG	PhosphoSite	PhosphoSite
FGFR3	CILK1	PhosphoSite	PhosphoSite
SYK	PIP5K1B	MIMP	MIMP
SYK	PIP5K1B	PhosphoSite	PhosphoSite
SYK	PIP5K1B	PhosphoSite_MIMP	PhosphoSite_MIMP
SYK	PIP5K1B	PhosphoSite_ProtMapper	PhosphoSite_ProtMapper
SYK	PIP5K1B	ProtMapper	ProtMapper
SYK	PIP5K1B	iPTMnet	iPTMnet
DUSP18	MAPK8	DEPOD	DEPOD
EPOR	PTPN1	IntAct	IntAct
EPOR	PTPN1	Li2012	Li2012
FYN	PTPRE	HPRD	HPRD
FYN	PTPRE	PhosphoPoint	PhosphoPoint
PTPN6	NOS1	DEPOD	DEPOD
PTPN6	NOS1	HPRD	HPRD
PTPN11	MAP3K4	DEPOD	DEPOD
PTPN11	MAP3K4	HPRD	HPRD
PTPN11	MAP3K4	Wang	Wang
IL4R	STAT6	BioGRID	BioGRID
IL4R	STAT6	HPRD	HPRD
IL4R	STAT6	InnateDB	InnateDB
IL4R	STAT6	IntAct	IntAct
IL4R	STAT6	LMPID	LMPID
IL4R	STAT6	Lit-BM-17	Lit-BM-17
IL4R	STAT6	NetPath	NetPath
IL4R	STAT6	Wang	Wang
FYN	CD247	HPRD	HPRD
FYN	CD247	HPRD_MIMP	HPRD_MIMP
FYN	CD247	KEA	KEA
FYN	CD247	MIMP	MIMP
FYN	CD247	PhosphoPoint	PhosphoPoint
FYN	CD247	PhosphoSite_KEA	PhosphoSite_KEA
FYN	CD247	PhosphoSite_MIMP	PhosphoSite_MIMP
FYN	CD247	ProtMapper	ProtMapper
FYN	CD247	Reactome_ProtMapper	Reactome_ProtMapper
FYN	CD247	Wang	Wang
FYN	CD247	iPTMnet	iPTMnet
FYN	CD247	phosphoELM	phosphoELM
FYN	CD247	phosphoELM_KEA	phosphoELM_KEA
FYN	CD247	phosphoELM_MIMP	phosphoELM_MIMP
SYK	CD3E	ELM	ELM
SYK	CD3E	HPRD	HPRD
SYK	CD3E	IntAct	IntAct
SYK	CD3E	Lit-BM-17	Lit-BM-17
SYK	CD3E	PhosphoPoint	PhosphoPoint
EGFR	PIK3R2	ACSN	ACSN
EGFR	PIK3R2	DOMINO	DOMINO
EGFR	PIK3R2	HPRD	HPRD
EGFR	PIK3R2	IntAct	IntAct
EGFR	PIK3R2	Lit-BM-17	Lit-BM-17
EGFR	PIK3R2	NetPath	NetPath
EGFR	PIK3R2	PhosphoPoint	PhosphoPoint
EGFR	PIK3R2	Wang	Wang
ERBB3	PIK3R2	ACSN	ACSN
ERBB3	PIK3R2	DOMINO	DOMINO
ERBB3	PIK3R2	HPRD	HPRD
ERBB3	PIK3R2	IntAct	IntAct
ERBB3	PIK3R2	Lit-BM-17	Lit-BM-17
ERBB3	PIK3R2	PhosphoPoint	PhosphoPoint
ERBB3	PIK3R2	Wang	Wang
EGFR	FES	DOMINO	DOMINO
EGFR	FES	PhosphoPoint	PhosphoPoint
GHR	PLCG1	DOMINO	DOMINO
GHR	PLCG1	InnateDB	InnateDB
GHR	PLCG1	Lit-BM-17	Lit-BM-17
GHR	PLCG1	Wang	Wang
EGFR	PLCG2	DOMINO	DOMINO
EGFR	PLCG2	IntAct	IntAct
EGFR	PLCG2	KEA	KEA
EGFR	PLCG2	KEGG-MEDICUS	KEGG-MEDICUS
EGFR	PLCG2	Lit-BM-17	Lit-BM-17
EGFR	PLCG2	NetworKIN_KEA	NetworKIN_KEA
EGFR	PLCG2	PhosphoPoint	PhosphoPoint
EGFR	PLCG2	Wang	Wang
ERBB3	PLCG1	DOMINO	DOMINO
ERBB3	PLCG1	PhosphoPoint	PhosphoPoint
ERBB3	PLCG1	Wang	Wang
ERBB3	TXK	DOMINO	DOMINO
ERBB3	TXK	PhosphoPoint	PhosphoPoint
EGFR	ZAP70	DOMINO	DOMINO
EGFR	ZAP70	IntAct	IntAct
EGFR	ZAP70	Lit-BM-17	Lit-BM-17
EGFR	ZAP70	PhosphoPoint	PhosphoPoint
ERBB3	ZAP70	DOMINO	DOMINO
ERBB3	ZAP70	PhosphoPoint	PhosphoPoint
SYK	PIK3R2	DOMINO	DOMINO
SYK	PIK3R2	HPRD	HPRD
SYK	PIK3R2	PhosphoPoint	PhosphoPoint
SYK	PIK3R2	Wang	Wang
SYK	FGR	BioGRID	BioGRID
SYK	FGR	DOMINO	DOMINO
SYK	FGR	HPRD	HPRD
SYK	FGR	Lit-BM-17	Lit-BM-17
SYK	FGR	Wang	Wang
EGFR	BMX	DOMINO	DOMINO
EGFR	BMX	PhosphoPoint	PhosphoPoint
ERBB3	JAK3	DOMINO	DOMINO
ERBB3	JAK3	PhosphoPoint	PhosphoPoint
ERBB3	ITK	DOMINO	DOMINO
ERBB3	ITK	PhosphoPoint	PhosphoPoint
EGFR	PTK6	BioGRID	BioGRID
EGFR	PTK6	CancerCellMap	CancerCellMap
EGFR	PTK6	DOMINO	DOMINO
EGFR	PTK6	HPRD	HPRD
EGFR	PTK6	Lit-BM-17	Lit-BM-17
EGFR	PTK6	NetPath	NetPath
EGFR	PTK6	ProtMapper	ProtMapper
EGFR	PTK6	REACH_ProtMapper	REACH_ProtMapper
EGFR	PTK6	Wang	Wang
EGFR	PIK3R3	ACSN	ACSN
EGFR	PIK3R3	DOMINO	DOMINO
EGFR	PIK3R3	IntAct	IntAct
EGFR	PIK3R3	Lit-BM-17	Lit-BM-17
EGFR	PIK3R3	PhosphoPoint	PhosphoPoint
EGFR	PIK3R3	Wang	Wang
ERBB3	PIK3R3	ACSN	ACSN
ERBB3	PIK3R3	DOMINO	DOMINO
ERBB3	PIK3R3	Lit-BM-17	Lit-BM-17
ERBB3	PIK3R3	PhosphoPoint	PhosphoPoint
ERBB3	PIK3R3	Wang	Wang
DDR1	CDK1	dbPTM	dbPTM
DDR1	CDK2	dbPTM	dbPTM
EPHA3	STAT3	HPRD	HPRD
EPHA3	STAT3	HPRD-phos	HPRD-phos
EPHA3	STAT3	HPRD_KEA	HPRD_KEA
EPHA3	STAT3	HPRD_MIMP	HPRD_MIMP
EPHA3	STAT3	KEA	KEA
EPHA3	STAT3	MIMP	MIMP
EPHA3	STAT3	PhosphoSite_MIMP	PhosphoSite_MIMP
EPHA3	STAT3	iPTMnet	iPTMnet
EPHA3	STAT3	phosphoELM_MIMP	phosphoELM_MIMP
PDGFA	FURIN	HPRD	HPRD
PDGFA	FURIN	HPRD-phos	HPRD-phos
TNF	BCL2	HPRD-phos	HPRD-phos
SERPINE1	KLK2	HPRD	HPRD
SERPINE1	KLK2	Wang	Wang
GZMB	CASP3	BioGRID	BioGRID
GZMB	CASP3	HPRD	HPRD
GZMB	CASP3	HPRD-phos	HPRD-phos
GZMB	CASP3	InnateDB	InnateDB
GZMB	CASP3	Wang	Wang
PAM	FXYD1	HPRD	HPRD
PAM	FXYD1	HPRD-phos	HPRD-phos
FYN	TNK2	HPRD	HPRD
FYN	TNK2	HPRD-phos	HPRD-phos
FYN	TNK2	HPRD_KEA	HPRD_KEA
FYN	TNK2	HPRD_MIMP	HPRD_MIMP
FYN	TNK2	KEA	KEA
FYN	TNK2	MIMP	MIMP
FYN	TNK2	PhosphoPoint	PhosphoPoint
FYN	TNK2	PhosphoSite_KEA	PhosphoSite_KEA
FYN	TNK2	PhosphoSite_MIMP	PhosphoSite_MIMP
FYN	TNK2	iPTMnet	iPTMnet
FYN	TNK2	phosphoELM_MIMP	phosphoELM_MIMP
EDN1	ECE1	HPRD	HPRD
EDN1	ECE1	Wang	Wang
F10	GAD2	HPRD	HPRD
F10	GAD2	HPRD-phos	HPRD-phos
EGFR	BCR	KEA	KEA
EGFR	BCR	NetworKIN_KEA	NetworKIN_KEA
EGFR	CDK6	KEA	KEA
EGFR	CDK6	NetworKIN_KEA	NetworKIN_KEA
EGFR	PTPRE	KEA	KEA
EGFR	PTPRE	NetworKIN_KEA	NetworKIN_KEA
ERBB3	TWF1	KEA	KEA
