pvalue,log2FoldChange,pct.1,pct.2,padj,Gene,comparison
3.28E-08,-0.390405532,0.62,0.893,0.000694626,NOP10,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.29E-08,-0.322386421,0.56,0.895,0.000698047,NDUFA11,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.35E-08,-0.260395973,0.5,0.85,0.000710752,RNH1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.44E-08,0.277566177,0.74,0.786,0.000728287,TANK,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.50E-08,-0.347313022,0.18,0.599,0.000742043,MEP1A,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.51E-08,0.403606948,0.88,0.956,0.000744627,AKAP13,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.59E-08,-0.292383343,0.48,0.837,0.000760312,TAX1BP3,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.66E-08,-0.324176146,0.76,0.948,0.000774395,PLEKHB2,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.67E-08,-0.257594523,0.52,0.878,0.000778557,H2AFV,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.79E-08,-0.368076531,0.6,0.904,0.000802284,SARS,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.81E-08,-0.275408022,0.6,0.915,0.000806719,AMN,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.87E-08,-0.261551598,0.46,0.837,0.000820158,AIFM1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.94E-08,-0.258047146,0.56,0.898,0.000834116,RAB8A,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
4.00E-08,-0.350326626,0.7,0.954,0.000848399,RPS4Y1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
4.01E-08,-0.304708588,0.52,0.869,0.000849361,LINC01133,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
4.12E-08,-0.30518044,0.72,0.959,0.00087288,LAMP1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
4.25E-08,-0.331080516,0.64,0.924,0.000900594,ADAM10,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
4.28E-08,-0.342503981,0.6,0.911,0.000907773,ANP32A,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
4.40E-08,-0.336744855,0.72,0.939,0.000931767,NOL7,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
4.45E-08,0.509760427,0.8,0.641,0.000942442,C6orf222,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
4.49E-08,-0.26640535,0.66,0.948,0.000950943,HNRNPR,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
4.57E-08,-0.253582431,0.52,0.863,0.000967945,RAB18,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
4.63E-08,0.298636771,0.78,0.841,0.000981787,MICAL3,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
4.64E-08,0.300377151,0.86,0.937,0.000984051,CLIP1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
4.67E-08,-0.251632222,0.4,0.797,0.00099007,DDB1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
4.79E-08,-0.362108308,0.54,0.88,0.001015092,RRAS,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
4.82E-08,0.257095073,0.68,0.706,0.001022141,PDP1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
4.87E-08,-0.282067847,0.4,0.743,0.001032504,CRYL1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
4.87E-08,0.484400882,0.8,0.819,0.001032759,TYMP,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
4.88E-08,0.317182381,0.92,0.956,0.001033355,ZBTB7A,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
5.05E-08,0.276238745,0.8,0.828,0.001070349,PPP4R3A,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
5.10E-08,0.319684418,0.72,0.747,0.001081337,MXD1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
5.15E-08,-0.269404001,0.62,0.928,0.001091329,USP14,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
5.17E-08,0.317292067,0.78,0.741,0.001094592,HELZ,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
5.19E-08,-0.300643157,0.9,0.978,0.001100588,GNB1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
5.34E-08,0.416187939,0.5,0.492,0.001130702,PTGER4,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
5.43E-08,-0.273642379,0.64,0.915,0.001150399,SERINC3,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
5.43E-08,0.294122623,0.84,0.889,0.001150807,PHF20L1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
5.44E-08,-0.286919853,0.72,0.959,0.001153567,SH3D19,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
5.69E-08,-0.282643612,0.68,0.948,0.001204964,DIAPH1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
5.69E-08,0.263503259,0.76,0.741,0.001205578,SPG7,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
5.77E-08,-0.355155237,0.98,0.993,0.00122217,NACA,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
5.96E-08,0.332984524,0.92,0.961,0.001262756,JUND,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
5.98E-08,-0.305233943,0.36,0.728,0.001266103,AHCYL2,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
5.98E-08,0.392474501,0.88,0.763,0.001266635,CDKN2AIP,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
6.11E-08,-0.302322968,0.64,0.935,0.00129504,MRPL14,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
6.14E-08,0.38062308,0.48,0.32,0.00130026,KLF4,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
6.15E-08,0.523825051,0.78,0.845,0.00130279,SLC25A37,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
6.17E-08,-0.270230705,0.5,0.856,0.001307467,PRELID3B,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
6.18E-08,0.327135619,0.8,0.682,0.00130879,RELB,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
6.24E-08,-0.289980985,0.58,0.908,0.001321666,RABAC1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
6.31E-08,-0.35638059,0.86,0.969,0.001336826,RHOA,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
6.49E-08,0.26571695,0.58,0.455,0.00137597,AEBP2,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
6.53E-08,-0.449995396,0.22,0.614,0.001383749,MYO1A,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
6.56E-08,-0.35286514,0.54,0.867,0.001390457,PTGR1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
6.57E-08,-0.267943798,0.58,0.902,0.001391835,ASL,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
6.60E-08,0.262414832,0.48,0.259,0.001398208,SENP1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
6.64E-08,0.330233128,0.64,0.632,0.001406846,UBN2,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
6.74E-08,-0.257912066,0.54,0.876,0.001428952,AP2A2,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
6.89E-08,-0.261806528,0.32,0.728,0.001458887,LPCAT3,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
6.90E-08,-0.27474497,0.58,0.908,0.001461544,PRKDC,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
6.96E-08,-0.311587696,0.3,0.691,0.001474698,TMEM176A,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
6.97E-08,-0.321486465,0.5,0.841,0.001475643,MIEN1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
7.24E-08,-0.342284425,0.72,0.959,0.001533377,ASPH,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
7.44E-08,0.259576429,0.66,0.51,0.001576309,SIN3A,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
7.64E-08,-0.425717815,0.6,0.908,0.001618252,PLAC8,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
7.76E-08,-0.768851173,1,0.998,0.001643439,PHGR1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
8.08E-08,-0.284495708,0.64,0.922,0.001711486,EIF4H,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
8.28E-08,-0.46609704,0.42,0.784,0.001754687,SLC3A1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
8.29E-08,-0.507403376,0.68,0.937,0.001756346,PI3,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
8.54E-08,0.268458772,0.76,0.819,0.001809343,NPLOC4,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
8.85E-08,0.286353794,0.78,0.83,0.001874468,GOPC,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
8.90E-08,-0.335654228,0.66,0.917,0.001885907,TMEM141,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
9.07E-08,0.266440721,0.84,0.741,0.001921079,CDK13,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
9.82E-08,-0.300137798,0.56,0.88,0.002081424,LAMTOR2,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
9.95E-08,-0.272336856,0.5,0.847,0.002107776,CLMN,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
9.96E-08,-0.342797542,0.7,0.93,0.002110979,PSMB6,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.01E-07,-0.348827831,0.72,0.937,0.002131864,SERP1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.01E-07,-0.319576156,0.78,0.972,0.002136422,HNRNPM,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.04E-07,0.261078676,0.3,0.242,0.002193407,PDGFB,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.04E-07,-0.355970939,0.5,0.843,0.002194191,HNF4G,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.07E-07,-0.27611372,0.54,0.878,0.002275476,GNS,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.09E-07,-0.377205292,0.92,0.989,0.00230402,RPS20,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.09E-07,-0.286388913,0.74,0.954,0.002304917,GSTK1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.09E-07,-0.307443632,0.62,0.898,0.002313189,PPCS,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.11E-07,-0.255596987,0.34,0.719,0.002347579,PSENEN,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.16E-07,-0.310952279,0.54,0.869,0.002452163,SLC27A2,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.20E-07,-0.293259913,0.52,0.865,0.002552756,EID1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.22E-07,0.299386594,0.82,0.728,0.002589912,OTUD7B,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.23E-07,-0.259791308,0.74,0.967,0.002615407,VCP,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.25E-07,-0.250731766,0.46,0.813,0.002646224,ZMPSTE24,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.26E-07,-0.82411864,0.3,0.673,0.002675302,CA4,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.29E-07,-0.302774995,0.54,0.863,0.002722568,SF3B5,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.29E-07,-0.279199336,0.56,0.882,0.002743075,STRAP,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.31E-07,-0.290799536,0.6,0.902,0.002765007,NDUFA2,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.31E-07,0.312311005,0.9,0.882,0.002780414,ECE1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.31E-07,-0.261937636,0.4,0.791,0.00278356,HERPUD1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.33E-07,-0.394807977,0.84,0.976,0.002817209,LPGAT1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.35E-07,-0.366374728,0.84,0.978,0.002870517,ATP5A1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.37E-07,-0.287048293,0.68,0.95,0.002895695,GNA11,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.38E-07,0.554306309,0.48,0.155,0.002926617,CYP1A1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.40E-07,0.258903997,0.82,0.824,0.002961096,LYN,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.42E-07,0.262190585,0.5,0.54,0.003004199,SLC25A25,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.43E-07,-0.27945289,0.48,0.83,0.003025632,HOXB7,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.43E-07,-0.305358992,0.74,0.948,0.003039258,Sep-07,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.49E-07,0.252853915,0.66,0.556,0.00315029,NOL8,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.50E-07,-0.283144282,0.58,0.893,0.003188108,COX14,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.52E-07,-0.256095963,0.52,0.861,0.003223657,NDUFS3,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.52E-07,-0.265071903,0.46,0.815,0.003224503,ANO10,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.53E-07,-0.277892562,0.66,0.937,0.003249984,TBL1XR1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.59E-07,-0.362493763,0.72,0.928,0.003376461,ABRACL,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.60E-07,-0.296810152,0.42,0.791,0.003384175,GLUD1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.63E-07,-0.426445036,0.66,0.932,0.003446422,KLK10,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.68E-07,-0.367518474,0.5,0.813,0.003557165,TMCC3,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.68E-07,-0.330739255,0.34,0.723,0.003568704,TMEM176B,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.72E-07,-0.283533262,0.52,0.858,0.003637696,ACAA2,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.72E-07,-0.366157984,0.64,0.9,0.003641566,IL2RG,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.81E-07,-0.301906589,0.72,0.952,0.003837084,POF1B,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.85E-07,-0.310559298,0.8,0.963,0.003923261,ARHGDIA,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.90E-07,-0.254960782,0.54,0.871,0.0040186,ADRM1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.91E-07,-1.084080916,0.72,0.932,0.004043714,SI,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.91E-07,-0.267233198,0.52,0.852,0.004056092,TSG101,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.92E-07,0.268592348,0.68,0.61,0.004069917,SART3,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.92E-07,-0.302674902,0.8,0.959,0.004075038,AURKAIP1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.93E-07,-0.28282937,0.4,0.763,0.004096859,TRNP1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.95E-07,-0.261664712,0.64,0.928,0.00413337,ETFA,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.01E-07,-0.616351781,0.76,0.943,0.004266901,GSTM4,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.06E-07,-0.351896428,0.3,0.667,0.004361957,SLC46A3,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.06E-07,-0.306017036,0.72,0.93,0.004372404,UFC1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.08E-07,0.289711957,0.74,0.736,0.004411803,FAS,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.10E-07,-0.255580984,0.48,0.806,0.004457767,ACTR10,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.11E-07,-0.326256817,1,0.993,0.004478286,RRBP1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.13E-07,-0.400082815,0.32,0.673,0.004507371,CHP2,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.14E-07,-0.375202008,0.66,0.891,0.004530438,TMEM14B,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.19E-07,-0.301519621,0.74,0.963,0.004630797,GNAS,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.19E-07,0.276555232,0.78,0.797,0.004630835,ZCCHC6,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.20E-07,0.251528461,0.64,0.61,0.004670216,SMURF1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.31E-07,-0.250300688,0.62,0.917,0.004899782,PSMD2,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.32E-07,-0.282030169,0.58,0.887,0.004909061,AK2,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.34E-07,0.290170933,0.8,0.73,0.004957341,FAM63B,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.35E-07,0.253095701,0.66,0.645,0.004986233,ZNF827,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.36E-07,-0.307613329,0.74,0.948,0.004998571,MDH2,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.36E-07,-0.328801862,0.86,0.976,0.005001908,CLTA,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.41E-07,-0.25866932,0.52,0.858,0.005115086,VDAC3,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.44E-07,-0.261629259,0.44,0.795,0.005166981,ERLIN2,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.47E-07,-0.316103697,0.54,0.861,0.005240203,LAPTM4B,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.50E-07,-0.765852007,0.36,0.73,0.005294166,MTTP,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.54E-07,-0.278466661,0.64,0.926,0.005386264,LSM4,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.63E-07,-0.280648819,0.7,0.919,0.00557571,ARCN1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.68E-07,-0.281365273,0.52,0.843,0.00566833,PFKP,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.70E-07,0.264749721,0.76,0.627,0.00572669,RNF145,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.73E-07,-0.322390769,0.6,0.898,0.005786325,ANXA5,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.73E-07,0.382337297,1,1,0.00579148,MT-CO2,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.75E-07,-0.287543633,0.74,0.965,0.005834591,IGF2R,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.79E-07,-0.283405235,0.58,0.874,0.005902042,MTCH2,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.79E-07,-0.275920098,0.54,0.861,0.00591825,DDAH1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
