B.cell_control,CTL_control,MC_control,MoD.Ma_control,moDC_control,NKT_control,NKT.p_control,nrMa_control,pDC_control,rMa_control,Treg_control
AC004017.1,0,0,0,0,0,0,0,0,0,0,0
AC000068.10,0,0,0,0,0,0,0,0,0,0,0
AC006547.8,0,0,0,0,0,0,0,0,0,0,0
CTA-221G9.7,0,0,0,0,0,0,0,0,0,0,0
CTA-390C10.9,0,0,0,0,0,0,0,0,0,0,0
HORMAD2,0,0,0,0,0,0,0,0,0,0,0
GALR3,0,0,0,0,0,0,0,0,0,0,0
CACNA1I,0,0,0.224537452847135,0,0,0,0,0,0,0,0
RP5-1042K10.13,0,0,0,0,0,0,0,0,0,0,0
SEPT3,0,0,0,0,0,0,0,0,0,0,0
PNPLA3,0,0,0,0,0,0,0,0,0,0,0
FAM19A5,0,0,0,0,0,0,0,0,0,0,0
AF127577.10,0,0,0,0,0,0,0,0,0,0.0488901926273589,0
AL035610.2,0,0,0,0,0,0,0,0,0,0,0
TCP10L,0,0,0,0,0,0,0,0,0,0,0
DSCAM-AS1,0,0,0,0,0,0,0,0,0,0,0
AL773604.8,0,0,0,0,0,0,0,0,0,0,0
S-aureus-p,0,0,0,0,0,0,0,0,0,0,0
S-aureus-m,0,0,0,0,0,0,0,0,0,0,0
RP3-395M20.7,0,0,0,0,0,0,0,0,0,0,0
RP11-431K24.1,0,0,0,0,0,0,0,0,0,0,0
RP11-84A14.5,0,0,0,0,0,0,0,0,0,0,0
RP4-736L20.3,0,0,0,0,0,0,0,0,0,0,0
CORT,0,0,0,0,0,0,0,0,0,0,0
RP4-680D5.8,0,0,0,0,0,0,0,0,0,0,0
RP4-745E8.2,0,0,0,0,0,0,0,0,0,0,0
EXTL1,0,0,0,0,0,0,0,0,0,0,0
RP11-288L9.1,0,0,0,0,0,0,0,0,0,0,0
RP11-114B7.6,0,0,0,0,0,0,0,0,0,0,0
GJA4,0,0,0,0,0,0,0,0,0,0,0
EPHA10,0,0,0,0,0,0,0,0,0,0,0
RP5-884C9.2,0,0,0,0,0,0,0,0,0,0,0
GJA9,0,0,0,0,0,0,0,0,0,0,0
HPCAL4,0,0,0,0,0,0,0,0,0,0,0
RP11-656D10.6,0,0,0,0,0,0,0,0,0,0,0
RP11-399E6.1,0,0,0,0,0,0,0,0,0,0,0
RP11-399E6.4,0,0,0,0,0,0,0,0,0,0,0
RP5-994D16.3,0,0,0,0,0,0,0,0,0,0,0
RP1-92O14.6,0,0,0,0,0,0,0,0,0,0,0
RP11-184I16.4,0,0,0,0,0,0,0,0,0,0,0
RP11-269F19.2,0,0,0,0,0,0,0,0,0,0,0
KNCN,0,0,0,0,0,0,0,0,0,0,0
ELAVL4,0,0,0,0,0,0,0,0,0,0,0
RP4-657D16.6,0,0,0,0,0,0,0,0,0,0,0
FAM151A,0,0,0,0,0,0,0,0,0,0,0
PCSK9,0,0,0,0,0,0,0,0,0,0,0
RP4-710M16.2,0,0,0,0,0,0,0,0,0,0,0
DAB1,0,0,0,0,0,0,0,0,0,0,0
RP11-145M4.3,0,0,0,0,0,0,0,0,0,0,0
RP11-467C18.1,0,0,0,0,0,0,0,0,0,0,0
INSL5,0,0,0,0,0,0,0,0,0,0,0
RP4-660H19.1,0,0,0,0,0,0,0,0,0,0,0
MSH4,0,0,0,0,0,0,0,0,0,0,0.0834933622776989
RP11-131L23.2,0,0,0,0,0,0,0,0,0,0,0
DPYD-AS1,0,0,0,0,0,0,0,0,0,0,0
LPPR5,0,0,0,0,0,0,0,0,0,0,0
KCNA2,0,0,0,0,0,0,0,0,0,0,0
RP3-522D1.1,0,0,0,0,0,0,0,0,0,0,0
RP4-753F5.1,0,0,0,0,0,0,0,0,0,0,0
RP11-315I20.3,0,0,0,0,0,0,0,0,0,0,0
PDZK1,0,0,0,0,0,0,0,0,0,0,0
RP11-495P10.8,0,0,0,0,0,0,0,0,0,0,0
RP6-74O6.6,0,0,0,0,0,0,0,0,0,0,0
RP11-353N4.5,0,0,0,0,0,0,0,0,0,0,0
FAM231D,0,0,0,0,0,0,0,0,0,0,0
RP11-98D18.17,0,0,0,0,0,0,0,0,0,0,0
BX470102.3,0,0,0,0,0,0,0,0,0,0,0
RP11-29H23.4,0,0,0,0,0,0,0,0,0,0,0
RP11-71G12.1,0,0,0,0,0,0,0,0,0,0,0
CD1B,0,0,0,0,0,0,0,0,0,0,0
KCNJ9,0,0,0,0,0,0,0,0,0,0,0
RP11-466F5.10,0,0,0,0,0,0,0,0,0,0,0.0461424880029531
MAEL,0,0,0,0,0,0,0,0,0,0,0
ADCY10,0,0,0,0,0,0,0,0,0,0,0
SELE,0,0,0,0,0,0,0,0,0,0,0
RP1-79C4.4,0,0,0,0,0,0,0,0,0,0,0
RP3-436N22.3,0,0,0,0,0,0,0,0,0,0,0
NMNAT2,0,0,0,0,0,0,0,0,0,0,0
RP11-382D12.2,0,0,0.20633872565203,0,0,0,0,0,0,0,0
PDC,0,0,0,0,0,0,0,0,0,0,0
RP11-98G13.1,0,0,0,0,0,0,0,0,0,0,0
RP11-563D10.1,0,0,0,0,0,0,0,0,0,0,0.106849022331446
CFHR3,0,0,0,0,0,0,0,0,0,0,0
RP11-90L20.2,0,0,0,0,0,0,0,0,0,0,0
RP11-307B6.3,0,0,0,0,0,0,0,0,0,0,0
RP11-480I12.4,0,0,0,0,0,0,0,0,0,0,0
LEMD1-AS1,0,0,0,0,0,0,0,0,0,0,0
C1orf147,0,0,0,0,0,0,0,0,0,0,0
RP11-61J19.3,0,0,0,0,0,0,0,0,0,0,0
C1orf143,0,0,0,0,0,0,0,0,0,0,0
RP11-191N8.2,0,0,0,0,0,0,0,0,0,0,0
LEFTY1,0,0,0,0,0,0,0,0,0,0,0
IBA57-AS1,0,0.0552730488613752,0,0,0,0,0,0,0,0,0
RP5-1139B12.2,0,0,0,0,0,0,0,0,0,0,0
RP5-1061H20.4,0,0,0,0,0,0,0,0,0,0,0
RP5-1068B5.3,0,0,0,0,0,0,0,0,0,0,0
AGT,0,0,0,0,0,0,0,0,0,0,0
RP5-827C21.2,0,0,0,0,0,0,0,0,0,0,0
C1orf100,0,0,0,0,0,0,0,0,0,0,0
RP11-439E19.7,0,0,0,0,0,0,0,0,0,0,0
RP11-1293J14.1,0,0,0,0,0,0,0,0,0,0,0
AC108025.2,0,0,0,0,0,0,0,0,0,0,0
AC092580.3,0,0,0,0,0,0,0,0,0,0,0
AC011747.7,0,0,0,0,0,0,0,0,0,0,0
AC106053.1,0,0,0,0,0,0,0,0,0,0,0
RP11-130L8.2,0,0,0,0,0,0,0,0,0,0,0
GDF7,0,0,0,0,0,0,0,0,0,0,0
AC012506.4,0,0,0,0,0,0,0,0,0,0,0
AC009228.1,0,0,0,0,0,0,0,0,0,0,0
RP11-443B20.1,0,0,0,0,0,0,0,0,0,0,0
RP11-509E16.1,0,0,0,0,0,0,0,0,0,0,0
AC013449.1,0,0,0,0,0,0,0,0,0,0,0
RP11-503P10.1,0.188217579521927,0,0,0,0,0,0,0,0,0,0
AC093690.1,0,0,0,0,0,0,0,0,0,0,0
AC019064.1,0,0,0,0,0,0,0,0,0,0,0
AC074366.3,0,0,0,0,0,0,0,0,0,0,0
PKDCC,0,0,0.506790999391851,0,0,0,0,0,0,0,0
C2orf61,0,0,0,0,0,0,0,0,0,0,0
TSPYL6,0,0,0,0,0,0,0,0,0,0,0
RP11-493E12.1,0,0,0,0,0,0,0,0,0,0,0
AC018462.2,0,0,0,0,0,0,0,0,0,0,0
AC008074.3,0,0,0,0,0,0,0,0,0,0,0
AC007392.3,0,0,0,0,0,0,0,0,0,0,0
AC022201.4,0,0,0,0,0,0,0,0,0,0,0
FIGLA,0,0,0,0,0,0,0,0,0,0,0
CLEC4F,0,0,0,0,0,0,0,0,0,0,0
AC105053.4,0,0,0.20633872565203,0,0,0,0,0,0,0,0
RGPD3,0,0,0,0,0,0,0,0,0,0,0
AC017074.2,0,0,0,0,0,0,0,0,0,0,0
AC012363.4,0,0,0,0,0,0,0,0,0,0,0
TUBA3D,0,0,0,0,0,0,0,0,0,0,0
AC007364.1,0,0,0,0,0,0,0,0,0,0,0
SCN2A,0,0,0,0,0,0,0,0,0,0,0
AC074363.1,0,0,0,0,0,0,0,0,0,0,0
AC098617.1,0,0,0.506790999391851,0,0,0,0,0,0,0,0
AC064834.2,0,0,0,0,0,0,0,0,0,0,0
AC064834.3,0,0,0,0,0,0,0,0,0,0,0
AOX1,0,0,0,0,0,0,0,0,0,0,0
C2orf80,0,0,0,0,0,0,0,0,0,0,0
RP11-105N14.2,0,0,0,0,0,0,0,0,0,0,0
VWC2L,0,0,0,0,0,0,0,0,0,0,0
AC098820.2,0,0,0,0,0,0,0,0,0,0,0
IHH,0,0,0,0,0,0,0,0,0,0,0
RP11-256I23.2,0,0,0,0,0,0,0,0,0,0,0
INHA,0,0,0,0,0,0,0,0,0,0,0
CCDC140,0,0,0,0,0,0,0,0,0,0,0
SLC19A3,0,0,0,0,0,0,0,0,0,0,0
KCNJ13,0,0,0,0,0,0,0,0,0,0,0
UGT1A4,0,0,0,0,0,0,0,0,0,0,0
AC112721.1,0,0,0,0,0,0,0,0,0,0,0
AC112721.2,0,0,0,0,0,0,0,0,0,0,0
AC012485.2,0,0,0,0,0,0,0,0,0,0,0
AC011298.2,0,0,0,0,0,0,0,0,0,0,0
CNTN4,0,0,0,0,0,0,0,0,0,0,0
CNTN4-AS1,0,0,0,0,0,0,0,0,0,0,0
AC034187.2,0,0,0,0,0,0,0,0,0,0,0
RP11-266J6.2,0,0,0,0,0,0,0,0,0,0,0
AC090952.5,0,0,0,0,0,0,0,0,0,0,0
PP2D1,0,0,0,0,0,0,0,0,0,0,0
ZNF385D-AS1,0,0,0,0,0,0,0,0,0,0,0
AC098973.2,0,0,0,0,0,0,0,0,0,0,0
AC123023.1,0,0,0,0,0,0,0,0,0,0,0
RP11-129K12.4,0,0,0,0,0,0,0,0,0,0,0
LYZL4,0,0,0,0,0,0,0,0,0,0,0
CCDC13-AS1,0,0,0,0,0,0,0,0,0,0,0
FAM198A,0,0,0,0,0,0,0,0,0,0,0
RP11-148G20.1,0,0,0,0,0,0,0,0,0,0,0
CTD-2330K9.3,0,0,0,0,0,0,0,0,0,0,0
GPR62,0,0,0,0,0,0,0,0,0,0,0
RP11-157F20.3,0,0,0,0,0,0,0,0,0,0,0
CTD-2026G6.3,0,0,0,0,0,0,0,0,0,0,0
ROBO2,0,0,0,0,0,0,0,0,0,0,0
RP11-383I23.2,0,0,0,0,0,0,0,0,0,0,0
RP11-49I4.3,0,0,0,0,0,0,0,0,0,0,0
ZBTB20-AS3,0,0,0,0,0,0,0,0,0,0,0
RP11-190P13.2,0,0,0,0,0,0,0,0,0,0,0
RP11-124N2.1,0,0,0,0,0,0,0,0,0,0,0
ALDH1L1-AS1,0,0,0,0,0,0,0,0,0,0,0
ALDH1L1-AS2,0,0,0,0,0,0,0,0,0,0,0
C3orf27,0,0,0,0,0,0,0,0,0,0,0
RP11-93K22.6,0,0,0,0,0,0,0,0,0,0,0
CPNE4,0,0,0,0,0,0,0,0,0,0,0
RP11-91K8.5,0,0,0,0,0,0,0,0,0,0,0
C3orf36,0,0,0,0,0,0,0,0,0,0,0
CLSTN2-AS1,0,0,0,0,0,0,0,0,0,0,0
RP11-206M11.7,0,0,0,0,0,0,0,0,0,0,0
RP11-454C18.2,0,0,0,0,0,0,0,0,0,0,0
RP11-529G21.2,0,0,0,0,0,0,0,0,0,0,0
LRRC31,0,0,0,0,0,0,0,0,0,0,0
RP11-71G7.1,0,0,0,0,0,0,0,0,0,0,0
LINC00578,0,0,0,0,0,0,0,0,0,0,0
RP11-255C15.3,0,0,0,0,0,0,0,0,0,0,0
RP11-145M9.6,0,0,0,0,0,0,0,0,0,0,0
RP11-329B9.3,0,0,0,0,0,0,0,0,0,0,0
RP11-513G11.3,0,0,0,0,0,0,0,0,0,0,0
RP11-496H1.2,0,0,0,0,0,0,0,0,0,0,0
RP11-803P9.1,0,0,0,0,0,0,0,0,0,0,0
RP11-1191J2.2,0,0,0,0,0,0,0,0,0,0,0
AC139887.4,0,0,0,0,0,0,0,0,0,0,0
RP13-1016M1.2,0,0,0,0,0,0,0,0,0,0,0
ADRA2C,0,0,0,0,0,0,0,0,0,0,0
CYTL1,0,0,0.506790999391851,0,0,0,0,0,0,0,0
AC093323.1,0,0,0,0,0,0,0,0,0,0,0
AFAP1-AS1,0,0,0,0,0,0,0,0,0,0,0
RP11-1396O13.13,0,0,0,0,0,0,0,0,0,0,0
RP11-61G19.1,0,0,0,0,0,0,0,0,0,0,0
RP11-362J17.1,0,0,0,0,0,0,0,0,0,0,0
SOD3,0,0,0,0,0,0,0,0,0,0,0
RP11-660M5.1,0,0,0,0,0,0,0,0,0,0,0
RP11-769N22.1,0,0,0,0,0,0,0,0,0,0,0
KCTD8,0,0,0,0,0,0,0,0,0,0,0
ERVMER34-1,0,0,0,0,0,0,0,0,0,0,0
RASL11B,0,0,0,0,0,0,0,0,0,0,0
RP11-752D24.2,0,0,0,0,0,0,0,0,0,0,0
PDCL2,0,0,0,0,0,0,0,0,0,0,0
RP11-646I6.6,0,0,0,0,0,0,0,0,0,0,0
RP11-16N2.1,0,0,0,0,0,0,0,0,0,0,0
UGT2B4,0,0,0,0,0,0,0,0,0,0,0
CSN1S1,0,0,0,0,0,0,0,0,0,0.178539546509552,0
ALB,0,0,0,0,0,0,0,0,0,0,0
AC093677.1,0,0,0,0,0,0,0,0,0,0,0
RP11-359D14.2,0,0,0,0,0,0,0,0,0,0,0
RP11-84C13.2,0,0,0,0,0,0,0,0,0,0,0
RP11-145G20.1,0,0,0,0,0,0,0,0,0,0,0
C4orf17,0,0,0,0,0,0,0,0,0,0,0
RRH,0,0,0,0,0,0,0,0,0,0,0
LRIT3,0,0,0,0,0,0,0,0,0,0,0
QRFPR,0,0,0,0,0,0,0,0,0,0,0
TRPC3,0,0,0,0,0,0,0,0,0,0,0
IL21,0,0,0,0,0,0,0,0,0,0,0
RP11-314N14.1,0,0,0,0,0,0,0,0,0,0,0
RP11-425A23.1,0,0,0,0,0,0,0,0,0,0,0
PRSS48,0,0,0,0,0,0,0,0,0,0,0
RP11-597D13.8,0,0,0,0,0,0,0,0,0,0,0
RP11-497K21.1,0,0,0,0,0,0,0,0,0,0,0
RP11-635L1.3,0,0,0,0,0,0,0,0,0,0,0
RP11-440I14.2,0,0,0,0,0,0,0,0,0,0,0
RP11-440I14.3,0,0,0,0,0,0,0,0,0,0,0
RP11-404J23.1,0,0,0,0,0,0,0,0,0,0,0
TENM3,0,0,0,0,0,0,0,0,0,0,0
RP11-188P17.2,0,0,0,0,0,0,0,0,0,0,0
RP11-301L8.2,0,0,0,0,0,0,0,0,0,0,0
AC110771.1,0,0,0,0,0,0,0,0,0,0,0
LINC01060,0,0,0,0,0,0,0,0,0,0,0
CTD-2012J19.3,0,0,0,0,0,0,0,0,0,0,0
CTD-2194D22.3,0,0,0,0,0,0,0,0,0,0,0
CTD-2256P15.5,0,0,0,0,0,0,0,0,0,0,0
CTD-2228A4.1,0,0,0,0,0,0,0,0,0,0,0
RP11-321E2.3,0,0,0,0,0,0,0,0,0,0,0
CTD-2066L21.3,0,0,0,0,0,0,0,0,0,0,0
UGT3A2,0,0,0,0,0,0,0,0,0,0,0.0461424880029531
C6,0,0,0,0,0,0,0,0,0,0,0
CTD-2325A15.5,0,0,0,0,0,0,0,0,0,0,0
CTD-2089N3.2,0,0,0,0,0,0,0,0,0,0,0
CTD-2081C10.7,0,0,0,0,0,0,0,0,0,0,0
AC016644.1,0,0,0,0,0,0,0,0,0,0,0
CTD-2117L12.1,0,0,0,0,0,0,0,0,0,0,0
RP11-231G3.1,0,0,0,0,0,0,0,0,0,0,0
C5orf64,0,0,0,0,0,0,0,0,0,0,0
LRRC70,0,0,0,0,0,0,0,0,0,0,0
FAM159B,0,0,0,0,0,0,0,0,0,0,0
RP11-434D9.1,0,0,0,0,0,0,0,0,0,0,0
RP11-434D9.2,0,0,0,0,0,0,0,0,0,0,0
CTC-537E7.3,0,0,0,0,0,0,0,0,0,0,0
CTC-347C20.2,0,0,0,0,0,0,0,0,0,0,0
CTD-2503O16.4,0,0,0,0,0,0,0,0,0,0,0
CTD-2235C13.2,0,0,0,0,0,0,0,0,0,0,0
RP11-466P24.7,0,0,0,0,0,0,0,0,0,0,0
CTD-2201I18.1,0,0,0,0,0,0,0,0,0,0,0
RP11-72L22.1,0,0,0,0,0,0,0,0,0,0,0
GPR150,0,0,0,0,0,0,0,0,0,0,0
CTC-459M5.1,0,0,0,0,0,0,0,0,0,0,0
CTC-448D22.1,0,0,0,0,0,0,0,0,0,0,0
RP11-166A12.1,0,0,0,0,0,0,0,0,0,0,0
RP11-359P5.1,0,0,0,0,0,0,0,0,0,0,0
IL5,0,0,1.04989235545526,0,0,0,0,0,0,0,0
IL13,0.0760490972972151,0,0,0,0,0,0,0,0,0,0
RP11-381K20.5,0,0,0,0,0,0,0,0,0,0,0
RP11-325L7.1,0,0.107805088400173,0,0,0,0,0,0,0,0,0
RP11-325L7.2,0,0,0,0,0,0,0,0,0,0,0
ECSCR,0,0,0,0,0,0,0,0,0,0,0
PCDHA12,0,0,0,0,0,0,0,0,0,0,0
PCDHB3,0,0,0,0,0,0,0,0,0,0,0
PCDHB5,0,0,0,0,0,0,0,0,0,0,0
PCDHB6,0,0,0,0,0,0,0,0,0,0,0
PCDHB15,0,0,0,0,0,0,0,0,0,0,0
PCDHGA3,0,0,0,0,0,0,0,0,0,0,0
PCDHGB2,0,0,0,0,0,0,0,0,0,0,0
PCDHGA5,0,0,0,0,0,0,0,0,0,0,0.1634521085322
PCDHGA7,0,0,0,0,0,0,0,0,0,0,0
PCDHGA11,0,0,0,0,0,0,0,0,0,0,0
AC005740.6,0,0,0,0,0,0,0,0,0,0,0
AC005740.5,0,0,0,0,0,0,0,0,0,0,0
PLAC8L1,0,0,0,0,0,0,0,0,0,0,0
ARSI,0,0,0,0,0,0,0,0,0,0,0
FNDC9,0,0,0,0,0,0,0,0,0,0,0
SOX30,0,0,0,0,0,0,0,0,0,0,0.0829359319925358
C5orf52,0,0,0,0,0,0,0,0,0,0,0
CTD-2270F17.1,0,0,0,0,0,0,0,0,0,0,0
CTC-209H22.3,0,0,0,0,0,0,0,0,0,0,0
ZFP2,0,0,0,0,0,0,0,0,0,0,0
CTC-563A5.2,0,0,0,0,0,0,0,0,0,0,0
RP11-532F6.5,0,0,0,0,0,0,0,0,0,0,0
C6orf195,0,0,0,0,0,0,0,0,0,0,0
C6orf201,0,0,0,0,0,0,0,0,0,0,0
RP11-556O15.1,0,0,0,0,0,0,0,0,0,0,0
RP1-290I10.7,0,0,0,0,0,0,0,0,0,0,0
RP11-637O19.2,0,0,0,0,0,0,0,0,0,0,0
RP11-716O23.2,0,0,0,0,0,0,0,0,0,0,0
RP11-686D16.1,0,0,0,0,0,0,0,0,0,0,0
RP1-30M3.6,0,0,0,0,0,0,0,0,0,0,0
U91328.21,0,0,0,0,0,0,0,0,0,0,0
HIST1H3J,0,0,0,0,0,0,0,0,0,0,0
RP1-265C24.8,0,0,0,0,0,0,0,0,0,0,0
HCG9,0,0,0,0,0,0,0,0,0,0,0
C6orf15,0,0,0,0,0,0,0,0,0,0,0
MEGT1,0,0,0,0,0,0,0,0,0,0,0
LRFN2,0,0,0,0,0,0,0,0,0,0,0
PRPH2,0,0,0,0,0,0,0,0,0,0,0
PTCHD4,0,0,0,0,0,0,0,0,0,0,0
IL17F,0,0,0,0,0,0,0,0,0,0,1.73469403906591
RP3-483K16.4,0,0,0,0,0,0,0,0,0,0,0
RP1-27K12.4,0,0,0,0,0,0,0,0,0,0,0
COL9A1,0,0,0,0,0,0,0,0,0,0,0
RP11-462G2.2,0,0,0,0,0,0,0,0,0,0,0
RP11-134K13.4,0,0,0,0,0,0,0,0,0,0.0195400277468394,0
MEI4,0,0,0,0,0,0,0,0,0,0,0
PRSS35,0,0.0448591422931994,0,0,0,0,0,0,0,0,0.156224955009276
SNAP91,0,0,0,0,0,0,0,0,0,0,0
FUT9,0,0,0,0,0,0,0,0,0,0,0
RP3-355L5.4,0,0,0,0,0,0,0,0,0,0,0
RP5-919F19.5,0,0,0,0,0,0,0,0,0,0,0
RP1-142L7.8,0,0,0,0,0,0,0,0,0,0,0
RP11-346D19.1,0,0,0,0,0,0,0,0,0,0,0
RP3-486I3.5,0,0,0,0,0,0,0,0,0,0,0
PLN,0,0,0,0,0,0,0,0,0,0,0
RP11-351A11.1,0,0,0,0,0,0,0.276533377578674,0,0,0,0
RP11-95G17.2,0,0,0,0,0,0,0,0,0,0,0
SOGA3,0,0,0,0,0,0,0,0,0,0,0
KIAA0408,0,0,0,0,0,0,0,0,0,0,0
RP1-86D1.5,0,0,0,0,0,0,0,0,0,0,0
RP11-557H15.4,0,0,1.38674208358529,0,0,0,0,0,0,0,0
RP1-287H17.1,0,0,0,0,0,0,0,0,0,0,0
RP3-388E23.2,0,0,0,0,0,0,0,0,0,0,0
RP11-95M15.1,0,0,0,0,0,0,0,0,0,0,0
RP11-240M16.1,0,0,0,0,0,0,0,0,0,0,0
ULBP3,0,0,0,0,0,0,0,0,0,0,0
RP1-292B18.3,0,0,0,0,0,0,0,0,0,0,0
RP11-230C9.4,0,0,0,0,0,0,0,0,0,0,0
EZR-AS1,0,0,0,0,0,0,0,0,0,0,0
LPA,0,0,0,0,0,0,0,0,0,0,0
DACT2,0,0,0,0,0,0,0,0,0,0,0
AC147651.3,0.046653541470333,0,0,0,0,0,0,0,0,0,0
OCM,0,0,0,0,0,0,0,0,0,0,0
ANKRD61,0,0,0,0,0,0,0,0,0,0,0
AC079742.4,0,0,0,0,0,0,0,0,0,0,0
RP4-594A5.1,0,0,0,0,0,0,0,0,0,0,0
SP8,0,0,0,0,0,0,0,0,0,0,0
HOXA10-AS,0,0,0,0,0,0,0,0,0,0,0
NPSR1,0,0,0,0,0,0,0,0,0,0,0
AC007349.7,0,0,0,0,0,0,0,0,0,0,0
SFRP4,0,0,0,0,0,0,0,0,0,0,0
RP11-111K18.2,0,0,0,0,0,0,0,0,0,0,0
HECW1,0,0,0,0,0,0,0,0,0,0,0
NACAD,0,0,0,0,0,0,0,0,0,0,0
AC011294.3,0,0,0,0,0,0,0,0,0,0,0
C7orf65,0,0,0,0,0,0,0,0,0,0,0
SUN3,0,0,0,0,0,0,0,0,0,0,0
WBSCR17,0,0,0,0,0,0,0,0,0,0,0
CALN1,0,0,0,0,0,0,0,0,0,0,0
FZD9,0,0,0,0,0,0,0,0,0,0,0
AC073635.5,0,0,0,0,0,0,0,0,0,0,0
AC002064.4,0,0,0,0,0,0,0,0,0,0,0
AC004012.1,0,0,0,0,0,0,0,0,0,0,0
ATP5J2-PTCD1,0,0,0,0,0,0,0,0,0,0,0
RP4-604G5.1,0,0,0,0,0,0,0,0,0,0,0
MOGAT3,0,0,0,0,0,0,0,0,0,0,0
ST7-AS2,0,0,0,0,0,0,0,0,0,0,0
KCND2,0,0,0,0,0,0,0,0,0,0,0
RP11-560I19.1,0,0,0,0,0,0,0,0,0,0,0
RP5-1101C3.1,0,0,0,0,0,0,0,0,0,0,0
RNF133,0,0,0,0,0,0,0,0,0,0,0
RP11-332K15.1,0,0,0,0,0,0,0,0,0,0,0
RP11-644N4.1,0,0,0,0,0,0,0,0,0,0,0
RP11-744I24.2,0,0,0,0,0,0,0,0,0,0,0
TAS2R5,0,0,0,0,0,0,0,0,0,0,0
AC073342.12,0,0,0,0,0,0,0,0,0,0,0
RP11-563K23.1,0,0,0,0,0,0,0,0,0,0,0
CTAGE15,0,0,0,0,0,0,0,0,0,0,0
CTAGE4,0,0,0,0,0,0,0,0,0,0,0
RP11-143I21.1,0,0,0,0,0,0,0,0,0,0,0
DPP6,0,0,0,0,0,0,0,0,0,0,0
MNX1,0,0,0,0,0,0,0,0,0,0,0
MNX1-AS2,0,0,0,0,0,0,0,0,0,0,0
ASMT,0,0,0,0,0,0,0,0,0,0,0
RS1,0,0,0,0,0,0,0,0,0,0,0
PHKA2-AS1,0,0,0,0,0,0,0,0,0,0,0
RP11-305F18.1,0,0,0,0,0,0,0,0,0,0,0
SRPX,0,0,0,0,0,0,0,0,0,0,0
RP11-265P11.2,0,0,0,0,0,0,0,0,0,0,0
GAGE10,0,0,0,0,0,0,0,0,0,0,0
ITIH6,0,0,0,0,0,0,0,0,0,0,0
PFKFB1,0,0,0,0,0,0,0,0,0,0,0
PAGE2,0,0,0,0,0,0,0,0,0,0,0
RP11-445O16.3,0,0,0,0,0,0,0,0,0,0,0
SPIN4-AS1,0,0,0,0,0,0,0,0,0,0,0
HEPH,0,0,0,0,0,0,0,0,0,0,0
RP6-201G10.2,0,0,0,0,0,0,0,0,0,0,0
CPXCR1,0,0,0,0,0,0,0,0,0,0,0
NAP1L3,0,0,0,0,0,0,0,0,0,0,0
DRP2,0,0,0,0,0,0,0,0,0,0,0
TAF7L,0,0,0,0,0,0,0,0,0,0,0.089903802930864
TMEM31,0,0,0,0,0,0,0,0,0,0,0
RHOXF1,0,0,0,0,0,0,0,0,0,0,0
GS1-421I3.4,0,0,0,0,0,0,0,0,0,0,0
CXorf64,0,0,0,0,0,0,0,0,0,0,0
GPC3,0,0,0,0,0,0,0,0,0,0,0
LINC00086,0,0.162641067372525,0,0,0,0,0,0,0,0,0
IDS.1,0,0,0,0,0,0,0,0,0,0,0
WASIR1,0,0,0,0,0,0,0,0,0,0,0
DLGAP2,0,0,0,0,0,0,0,0,0,0,0
RP11-439C15.4,0,0,0,0,0,0,0,0,0,0,0
GS1-24F4.2,0,0,0,0,0,0,0,0,0,0,0
FAM66E,0,0,0,0,0,0,0,0,0,0,0
RP11-10A14.4,0,0,0,0,0,0,0,0,0,0,0
RP11-148O21.6,0,0,0,0,0,0,0,0,0,0,0
FAM86B2,0,0,0,0,0,0,0,0,0,0,0
RP11-13N12.2,0,0,0,0,0,0,0,0,0,0,0
RP11-468H14.2,0,0,0,0,0,0,0,0,0,0,0
C8orf22,0,0,0,0,0,0,0,0,0,0,0
RP11-546K22.1,0,0,0,0,0,0,0,0,0,0,0
RP11-1081M5.2,0,0,0,0,0,0,0,0,0,0,0
RP11-1081M5.1,0,0,0,0,0,0,0,0,0,0,0
NKAIN3,0,0,0,0,0,0,0,0,0,0,0
RP11-659E9.2,0,0,0,0,0,0,0,0,0,0,0
TRPA1,0,0,0,0,0,0,0,0,0,0,0
RP11-463D19.1,0,0,0,0,0,0,0,0,0,0,0
RP11-363E6.3,0,0,0,0,0,0,0,0,0,0,0
CA1,0,0,0,0,0,0,0,0,0,0,0
KB-1608C10.2,0,0,0,0,0,0,0,0,0,0,0
KB-173C10.2,0,0,0,0,0,0,0,0,0,0,0
KB-1410C5.3,0,0,0,0,0,0,0,0,0,0,0
C8orf56,0,0,0,0,0,0,0,0,0,0,0
RP11-318M2.3,0,0,0,0,0,0,0,0,0,0,0
RP11-422N16.3,0,0,0,0,0,0,0,0,0,0,0
TNFRSF11B,0,0,0,0,0,0,0,0,0,0.587889476778366,0
COLEC10,0,0,0,0,0,0,0,0,0,0,0
RP11-4K16.2,0,0,0,0,0,0,0,0,0,0,0
RP11-245A18.1,0,0,0,0,0,0,0,0,0,0,0
FER1L6-AS1,0,0,0,0,0,0,0,0,0,0,0
CASC19,0,0,0,0,0,0,0,0,0,0,0
RP11-382A18.2,0,0,0,0,0,0,0,0,0,0,0
CASC11,0,0,0,0,0,0,0.00932598321509541,0,0,0,0
KB-1568E2.1,0,0,0,0,0,0,0,0,0,0,0
RP11-149P24.1,0,0,0,0,0,0,0,0,0,0,0
GML,0,0,0,0,0,0,0,0,0,0,0
RP11-429J17.5,0,0,0,0,0,0,0,0,0,0,0
