ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
R-HSA-2173796	SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription	18/874	30/4579	8.14235553850862e-07	3.82556125920839e-06	1.97626550260453e-06	1024/1025/1874/3065/3726/4609/54778/5054/4087/4088/4089/4092/6667/7027/7029/7050/7314/25937	18
R-HSA-180024	DARPP-32 events	16/874	25/4579	9.86753486621317e-07	4.59810948478868e-06	2.37535998936452e-06	801/805/808/1020/5515/5518/5519/5528/5530/5532/5533/5534/5566/5567/5573/5577	16
R-HSA-2129379	Molecules associated with elastic fibres	16/874	25/4579	9.86753486621317e-07	4.59810948478868e-06	2.37535998936452e-06	650/652/655/2200/2335/8516/3685/3688/3690/3693/3694/3696/4052/7040/7042/7043	16
R-HSA-388396	GPCR downstream signalling	120/874	426/4579	1.08742177321194e-06	5.04652471894684e-06	2.60700902020306e-06	107/108/113/133/154/207/208/10000/301/351/408/695/801/805/808/815/816/817/818/814/84254/10645/1230/2826/1232/1233/1234/1235/1236/10803/998/1020/1385/1524/2919/6387/2921/6374/3577/3579/2833/7852/643/10663/1906/1956/2149/2150/2767/2768/10672/9630/2769/2770/2773/2775/2776/2781/2782/2783/10681/54331/2719/2885/3265/3845/23566/4023/5594/5595/5598/25791/4893/5058/5290/5294/5295/5296/8503/23533/5330/5331/5443/5515/5518/5519/5528/5530/5532/5533/5534/5566/5567/5573/5577/5578/5579/5580/5581/5582/5588/5613/5724/10235/387/388/6195/6196/6197/6288/6382/6383/6385/6654/6714/6915/7409/7410/10451/2829	120
R-HSA-1566948	Elastic fibre formation	17/874	28/4579	1.3151986512332e-06	6.0787840099681e-06	3.14026892335528e-06	650/652/655/2200/2335/3678/8516/3685/3688/3690/3693/3694/3696/4052/7040/7042/7043	17
R-HSA-141405	Inhibition of the proteolytic activity of APC/C required for the onset of anaphase by mitotic spindle checkpoint components	13/874	18/4579	1.36089178712465e-06	6.21419261831617e-06	3.21022032219638e-06	64682/10393/51529/29882/29945/51433/8881/991/8697/246184/996/11065/7321	13
R-HSA-141430	Inactivation of APC/C via direct inhibition of the APC/C complex	13/874	18/4579	1.36089178712465e-06	6.21419261831617e-06	3.21022032219638e-06	64682/10393/51529/29882/29945/51433/8881/991/8697/246184/996/11065/7321	13
R-HSA-3232118	SUMOylation of transcription factors	13/874	18/4579	1.36089178712465e-06	6.21419261831617e-06	3.21022032219638e-06	1029/4193/4286/9112/8554/9063/10401/51588/7341/6613/7020/7157/7329	13
R-HSA-179409	APC-Cdc20 mediated degradation of Nek2A	15/874	23/4579	1.53595191628251e-06	6.98550931525285e-06	3.60867860751849e-06	64682/10393/51529/29882/29945/51433/8881/991/8697/246184/996/4751/7314/11065/7321	15
R-HSA-372790	Signaling by GPCR	129/874	469/4579	1.68345788080043e-06	7.62586298992069e-06	3.93948206117275e-06	107/108/113/133/154/207/208/10000/301/351/408/695/801/805/808/815/816/817/818/814/84254/10645/6347/1230/2826/1232/1233/1234/1235/1236/10803/998/1020/1385/1524/2919/6387/2921/6374/3577/3579/2833/7852/643/10663/1906/1956/2149/2150/8321/2535/8322/7855/8323/8325/2767/2768/10672/9630/2769/2770/2773/2775/2776/2781/2782/2783/10681/54331/2719/2885/3265/3845/23566/4023/5594/5595/5598/25791/4893/5058/5290/5294/5295/5296/8503/23533/5330/5331/5443/5515/5518/5519/5528/5530/5532/5533/5534/5566/5567/5573/5577/5578/5579/5580/5581/5582/5588/5613/5724/10235/387/388/6195/6196/6197/6288/6382/6383/6385/6608/6654/6714/6915/7409/7410/10451/89780/2829	129
R-HSA-6804757	Regulation of TP53 Degradation	19/874	34/4579	1.81641587864104e-06	8.19549545243992e-06	4.23375129608061e-06	207/208/10000/472/8900/890/983/1017/1029/11200/1616/4193/4194/2475/5515/5518/5519/7157/7314	19
R-HSA-1433559	Regulation of KIT signaling	12/874	16/4579	1.86346797257399e-06	8.30887484241815e-06	4.29232251267817e-06	867/2534/2885/3815/3932/4067/5578/5777/8651/6654/6714/7525	12
R-HSA-9034015	Signaling by NTRK3 (TRKC)	12/874	16/4579	1.86346797257399e-06	8.30887484241815e-06	4.29232251267817e-06	2885/3265/3667/3845/25920/4893/5290/5295/5335/6464/6654/6714	12
R-HSA-9617828	FOXO-mediated transcription of cell cycle genes	12/874	16/4579	1.86346797257399e-06	8.30887484241815e-06	4.29232251267817e-06	857/1026/1027/2308/2309/4303/1647/9314/5934/4087/4088/4089	12
R-HSA-216083	Integrin cell surface interactions	29/874	65/4579	1.93390202253842e-06	8.58924452978979e-06	4.4371600681597e-06	960/999/1278/2200/2335/3383/3672/8515/3673/3674/3675/3676/3678/3655/3679/8516/3680/3684/3685/3688/3689/3690/3693/3694/3695/3696/3791/6696/3371	29
R-HSA-3928665	EPH-ephrin mediated repulsion of cells	24/874	49/4579	1.94294718378245e-06	8.59584026443831e-06	4.44056739115547e-06	60/1173/1942/1947/2041/1969/2042/2043/2044/285220/2045/2047/2048/2049/2534/4067/4313/4318/5663/5879/6714/7410/10451/7525	24
R-HSA-2559585	Oncogene Induced Senescence	16/874	26/4579	2.11402820720633e-06	9.31647314571161e-06	4.81284267491282e-06	1019/1021/1029/1869/2113/2114/5594/5595/4193/4194/5925/6667/7027/7029/7157/7314	16
R-HSA-422475	Axon guidance	124/874	449/4579	2.20348134042392e-06	9.6731980079614e-06	4.99712492565149e-06	25/27/60/1173/2909/56924/106821730/998/1020/1385/1457/6387/7852/1793/1796/1942/1947/1956/1981/2041/1969/2042/2043/2044/285220/2045/2047/2048/2049/2064/7430/2260/10818/2534/2549/9846/2674/2887/2885/2932/3265/3320/3326/3312/8660/3672/8515/3673/3674/3678/3680/3685/3688/3690/3845/284217/3985/4067/5604/5605/5594/5600/6300/5603/1432/5595/5598/5599/4233/4313/4318/4478/4690/25791/4893/8650/5058/5062/5290/5291/5293/5295/5296/8503/5335/5361/5532/5566/5567/5578/5588/5621/5663/5687/5688/5694/5717/5747/5781/5879/5921/9978/5979/387/388/6091/6195/6196/6197/8986/9252/6237/6383/9037/6464/53358/6477/6654/6714/7314/7408/7410/10451/7525	124
R-HSA-389513	CTLA4 inhibitory signaling	14/874	21/4579	2.35892266821218e-06	1.02762263362347e-05	5.30864629506915e-06	207/208/10000/1493/2534/3932/4067/5515/5518/5519/5528/5781/6714/7525	14
R-HSA-8940973	RUNX2 regulates osteoblast differentiation	14/874	21/4579	2.35892266821218e-06	1.02762263362347e-05	5.30864629506915e-06	25/367/2737/8841/10013/3280/5594/5595/5925/860/6714/25937/10413/7525	14
R-HSA-8983432	Interleukin-15 signaling	11/874	14/4579	2.39670078718169e-06	1.04009495993343e-05	5.37307769886453e-06	9846/2885/3560/3561/3716/3718/6464/6654/6774/6776/6777	11
R-HSA-110056	MAPK3 (ERK1) activation	9/874	10/4579	2.69793608653928e-06	1.16195201908907e-05	6.00258507292231e-06	983/3569/3572/3716/3717/5604/5595/5781/7297	9
R-HSA-442729	CREB1 phosphorylation through the activation of CaMKII/CaMKK/CaMKIV cascasde	9/874	10/4579	2.69793608653928e-06	1.16195201908907e-05	6.00258507292231e-06	801/805/808/816/818/814/84254/10645/1385	9
R-HSA-442720	CREB1 phosphorylation through the activation of Adenylate Cyclase	10/874	12/4579	2.78659894896907e-06	1.19560868112371e-05	6.17645367835052e-06	107/801/805/808/1385/5566/5567/5573/5577/5613	10
R-HSA-69278	Cell Cycle, Mitotic	105/874	368/4579	2.93488209597361e-06	1.25449659515865e-05	6.48066564920172e-06	25/207/208/10000/64682/10393/51529/29882/29945/51433/6790/9212/8945/8900/890/891/595/894/896/898/9134/902/8881/991/8697/993/246184/996/983/1017/1019/1021/1022/1026/1027/1028/1029/1163/1457/8454/1869/1874/2033/2305/51343/2932/3014/3015/3020/3021/3065/55869/3320/3326/3619/3717/4067/5594/5595/4149/79648/4609/4751/10783/9972/8021/4928/4998/5111/5347/10714/5515/5518/5519/5520/5528/5566/5577/5578/5579/5687/5688/5694/5717/5753/9232/5905/5925/5928/5934/9978/6500/9126/6714/7027/7029/7157/203068/7314/11065/7321/7465/7514/7531/7532	105
R-HSA-525793	Myogenesis	15/874	24/4579	3.37725829572219e-06	1.43818077986372e-05	7.42956881140541e-06	25/998/1000/1495/1499/5608/5600/6300/1432/4205/4208/4209/9043/6929/6925	15
R-HSA-210993	Tie2 Signaling	12/874	17/4579	5.23681651306433e-06	2.22173894602766e-05	1.14773904724662e-05	2885/3265/3845/4893/5290/5291/5295/5296/5781/6464/6654/7010	12
R-HSA-201451	Signaling by BMP	14/874	22/4579	5.35298562621904e-06	2.26258165688143e-05	1.16883818408539e-05	94/650/657/658/659/6497/4086/4089/4090/4091/4092/4093/64750/7321	14
R-HSA-6783783	Interleukin-10 signaling	22/874	45/4579	5.43498377398404e-06	2.28873205593328e-05	1.18234734732284e-05	6347/1230/1234/1437/2919/3383/3586/3592/3593/3606/3553/3554/3557/3569/3716/3976/5724/5743/6774/7124/7132/7297	22
R-HSA-3899300	SUMOylation of transcription cofactors	19/874	36/4579	5.69986061771385e-06	2.39141753591906e-05	1.23539414437146e-05	1387/1487/1616/1655/2033/8648/10499/9612/4869/8204/8554/9063/10401/51588/25942/7341/6613/10155/7329	19
R-HSA-983705	Signaling by the B Cell Receptor (BCR)	40/874	107/4579	5.85930150177881e-06	2.4492741939421e-05	1.26528259984233e-05	640/695/8945/801/805/808/1147/8454/2534/2885/3265/3551/8517/3845/4067/6885/4690/4772/4773/4775/4790/4792/4893/5293/5295/5530/5532/5534/5579/5687/5688/5694/5717/5777/5970/6500/6654/6850/7314/7409	40
R-HSA-418594	G alpha (i) signalling events	73/874	237/4579	5.96048955850249e-06	2.4824456512884e-05	1.28241880610927e-05	107/108/113/301/351/801/805/808/815/816/817/818/814/84254/10645/1230/2826/1232/1233/1234/1235/1236/10803/1020/1385/1524/2919/6387/2921/6374/3577/3579/2833/7852/643/10663/2770/2773/2775/2781/2782/2783/10681/54331/2719/23566/4023/5594/5330/5331/5443/5515/5518/5519/5528/5530/5532/5533/5534/5566/5567/5573/5577/5578/5580/5582/5588/5613/6288/6382/6383/6385/6714	73
R-HSA-195258	RHO GTPase Effectors	69/874	221/4579	6.4564449884622e-06	2.6791890335334e-05	1.38405543740373e-05	25/60/367/9212/695/801/805/808/991/998/999/1027/1495/1499/2017/23002/1729/1855/1856/1857/2885/3014/3015/3020/3021/3619/3688/3985/5594/5600/1432/5595/4638/653361/4690/10499/4771/4928/5058/5062/5289/5300/5585/5347/5515/5518/5519/5528/5578/5579/5580/5590/5747/5879/5880/5905/387/388/23433/2810/6714/6722/7514/7529/7531/7532/7533/10971/7534	69
R-HSA-1839126	FGFR2 mutant receptor activation	16/874	28/4579	8.22463193470815e-06	3.38819076440694e-05	1.75032212798137e-05	2246/8822/8817/2247/26281/27006/8074/2250/2252/2253/2254/2263/2962/5431/5432/5439	16
R-HSA-8864260	Transcriptional regulation by the AP-2 (TFAP2) family of transcription factors	16/874	28/4579	8.22463193470815e-06	3.38819076440694e-05	1.75032212798137e-05	1026/4435/1387/1956/2033/2064/2099/3815/4609/4869/7341/7020/7039/7329/7422/7528	16
R-HSA-69620	Cell Cycle Checkpoints	64/874	202/4579	8.29592124728637e-06	3.40522110403054e-05	1.75911991487205e-05	64682/10393/51529/29882/29945/51433/472/545/9212/580/641/672/8900/890/891/898/9134/8881/991/8697/993/246184/996/983/1017/1026/1027/1029/1111/11200/3014/3619/10524/9656/4193/4194/4928/4998/51588/5347/5515/5518/5519/5528/5687/5688/5694/5717/5905/2810/7341/11073/7157/7314/11065/7321/7465/7514/7529/7531/7532/7533/10971/7534	64
R-HSA-2682334	EPH-Ephrin signaling	34/874	87/4579	9.67803981285233e-06	3.9582486572709e-05	2.04481113804301e-05	60/1173/998/1942/1947/2041/1969/2042/2043/2044/285220/2045/2047/2048/2049/2534/3265/3985/4067/4313/4318/25791/5058/5062/5663/5747/5879/5921/387/6383/6714/7410/10451/7525	34
R-HSA-168643	Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways	24/874	53/4579	1.09335887321623e-05	4.45573132203174e-05	2.30180815413944e-05	351/596/598/835/841/842/1147/3326/3551/8517/83737/5608/6885/5600/6300/5603/1432/4790/5970/10454/23118/7189/7295/7314	24
R-HSA-1592230	Mitochondrial biogenesis	23/874	50/4579	1.21003231121912e-05	4.8961093873884e-05	2.52930522442506e-05	1386/801/805/808/814/1385/1387/54205/8841/5600/6300/1432/4208/4209/8648/10499/9611/5465/5563/5564/6256/6648/79718	23
R-HSA-381340	Transcriptional regulation of white adipocyte differentiation	23/874	50/4579	1.21003231121912e-05	4.8961093873884e-05	2.52930522442506e-05	896/1019/1024/1051/1387/2033/8841/9314/4023/8648/10499/8202/9611/9612/4790/5465/5468/5970/6256/6720/79718/7040/7124	23
R-HSA-2025928	Calcineurin activates NFAT	9/874	11/4579	1.23156342401379e-05	4.94801276715081e-05	2.55611824660478e-05	801/805/808/4772/4773/4775/5530/5532/5534	9
R-HSA-9028731	Activated NTRK2 signals through FRS2 and FRS3	9/874	11/4579	1.23156342401379e-05	4.94801276715081e-05	2.55611824660478e-05	627/10818/2885/3265/3845/4893/4915/5781/6654	9
R-HSA-6804114	TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest	12/874	18/4579	1.29886659649436e-05	5.20003985990878e-05	2.68631416176373e-05	6790/891/983/1874/2033/1647/5111/5934/2810/7027/7029/7157	12
R-HSA-174143	APC/C-mediated degradation of cell cycle proteins	32/874	81/4579	1.35836405937593e-05	5.40020956472178e-05	2.7897208138821e-05	64682/10393/51529/29882/29945/51433/6790/9212/8945/8900/890/891/8881/991/8697/246184/996/983/1017/8454/51343/4751/5347/5687/5688/5694/5717/9232/6500/7314/11065/7321	32
R-HSA-453276	Regulation of mitotic cell cycle	32/874	81/4579	1.35836405937593e-05	5.40020956472178e-05	2.7897208138821e-05	64682/10393/51529/29882/29945/51433/6790/9212/8945/8900/890/891/8881/991/8697/246184/996/983/1017/8454/51343/4751/5347/5687/5688/5694/5717/9232/6500/7314/11065/7321	32
R-HSA-76009	Platelet Aggregation (Plug Formation)	17/874	32/4579	1.59581212853917e-05	6.3220849830977e-05	3.26595696946583e-05	207/9564/1278/1398/1445/2335/2885/3674/3690/5747/5906/5908/10235/6464/6654/6714/6850	17
R-HSA-8875878	MET promotes cell motility	18/874	35/4579	1.61682325429845e-05	6.38308347269909e-05	3.29746847916132e-05	1278/1398/1399/2335/2549/2885/3082/3673/3675/3688/284217/4233/5747/5879/5906/5908/2889/6714	18
R-HSA-112315	Transmission across Chemical Synapses	52/874	158/4579	1.84740367352273e-05	7.26815908925724e-05	3.75469404416566e-05	107/108/113/1173/773/801/805/808/8536/815/816/817/818/814/84254/10645/1385/2066/2770/2773/2782/2783/10681/54331/2903/3265/3312/3845/5594/5595/4193/4893/3084/5330/5331/5562/5563/5564/5566/5567/5573/5577/5578/5579/5582/5613/5879/5923/6195/6196/6197/6714	52
R-HSA-1362277	Transcription of E2F targets under negative control by DREAM complex	11/874	16/4579	1.96996086333588e-05	7.72360517797549e-05	3.98997517873473e-05	993/1869/1874/3065/4149/4609/5111/5928/5934/7027/7029	11
R-HSA-69206	G1/S Transition	42/874	120/4579	2.29323257504365e-05	8.96015614372725e-05	4.62877112271426e-05	207/208/10000/8900/890/891/595/898/9134/902/993/983/1017/1019/1022/1026/1027/1163/8454/1869/1874/3065/4149/4609/4998/5111/5515/5518/5519/5687/5688/5694/5717/5753/5925/5928/5934/6500/7027/7029/7314/7465	42
R-HSA-202433	Generation of second messenger molecules	15/874	27/4579	2.51988791430055e-05	9.81202931013605e-05	5.06884447072714e-05	919/915/916/917/920/3122/3123/27040/3932/3937/4690/5058/5062/5335/7408	15
R-HSA-373752	Netrin-1 signaling	19/874	39/4579	2.54986272342702e-05	9.89485978340111e-05	5.11163427221943e-05	998/1793/7430/2534/5600/6300/5603/1432/5599/4690/5058/5335/5588/5747/5781/5879/6091/6477/6714	19
R-HSA-180336	SHC1 events in EGFR signaling	10/874	14/4579	2.90288322833816e-05	0.000111130580155572	5.74094928730353e-05	374/1950/1956/2885/3265/3845/4893/6464/6654/7039	10
R-HSA-1839117	Signaling by cytosolic FGFR1 fusion mutants	10/874	14/4579	2.90288322833816e-05	0.000111130580155572	5.74094928730353e-05	9846/2885/9208/5290/5295/6772/6774/6776/6777/8805	10
R-HSA-3371568	Attenuation phase	10/874	14/4579	2.90288322833816e-05	0.000111130580155572	5.74094928730353e-05	1387/2033/2288/3281/3297/3320/3326/3303/3304/3312	10
R-HSA-6804116	TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arrest	10/874	14/4579	2.90288322833816e-05	0.000111130580155572	5.74094928730353e-05	1820/8900/890/898/9134/1017/1026/1027/1869/7157	10
R-HSA-111931	PKA-mediated phosphorylation of CREB	12/874	19/4579	2.91547210344781e-05	0.000111237979248999	5.746497469883e-05	107/108/113/801/805/808/1385/5566/5567/5573/5577/5613	12
R-HSA-168928	DDX58/IFIH1-mediated induction of interferon-alpha/beta	25/874	59/4579	2.95339276245952e-05	0.000112307945515601	5.8017713833917e-05	351/843/841/1147/1387/2033/8772/3551/9641/8517/3661/83737/4214/57506/4790/4792/5094/5300/5970/8737/6288/7186/7189/7314/7321	25
R-HSA-373760	L1CAM interactions	33/874	88/4579	3.56530124983957e-05	0.00013512491736892	6.98048455231748e-05	60/1173/1457/1956/2048/7430/2260/3312/3672/8515/3673/3674/3678/3680/3685/3688/3690/284217/5604/5605/5594/5595/4478/8650/5058/5879/6195/6196/6197/8986/9252/6714/7410	33
R-HSA-913531	Interferon Signaling	44/874	130/4579	3.79530176575768e-05	0.000143364056733106	7.40611430422377e-05	567/815/816/817/818/960/4261/1958/5610/1977/1981/3105/3122/3123/3133/3383/3458/3459/3661/10379/3716/3717/3837/5595/9972/8021/4928/8554/5300/5335/5371/5580/5724/5781/5771/5777/8651/9021/6672/6772/6773/7341/7297/7314	44
R-HSA-2029481	FCGR activation	9/874	12/4579	4.09027401136443e-05	0.00015248005084988	7.87704192697619e-05	919/917/2214/2268/2534/4067/6714/6850/7525	9
R-HSA-354194	GRB2:SOS provides linkage to MAPK signaling for Integrins 	9/874	12/4579	4.09027401136443e-05	0.00015248005084988	7.87704192697619e-05	2335/2885/3674/3690/5747/5906/5908/6654/6714	9
R-HSA-372708	p130Cas linkage to MAPK signaling for integrins	9/874	12/4579	4.09027401136443e-05	0.00015248005084988	7.87704192697619e-05	9564/1398/2335/3674/3690/5747/5906/5908/6714	9
R-HSA-5607763	CLEC7A (Dectin-1) induces NFAT activation	9/874	12/4579	4.09027401136443e-05	0.00015248005084988	7.87704192697619e-05	801/805/808/4772/4773/4775/5530/5532/5534	9
R-HSA-2173788	Downregulation of TGF-beta receptor signaling	14/874	25/4579	4.1977214516883e-05	0.000155974159822536	8.05754582057815e-05	23327/4087/4088/4092/64750/11171/10273/7040/7046/7048/7314/51377/7514/9372	14
R-HSA-4791275	Signaling by WNT in cancer	17/874	34/4579	4.4713959381182e-05	0.00016560186259415	8.55490805235713e-05	324/8312/1452/1487/1499/8322/7855/8323/8325/2932/4040/5515/5518/5519/5528/6934/89780	17
R-HSA-2173789	TGF-beta receptor signaling activates SMADs	16/874	31/4579	4.55462509643857e-05	0.000168136647228917	8.68585373825263e-05	867/23327/4087/4088/4089/4092/64750/11171/10273/7040/7046/7048/7314/51377/7514/9372	16
R-HSA-442982	Ras activation upon Ca2+ influx through NMDA receptor	11/874	17/4579	4.62147275205654e-05	0.000170052249808683	8.78481279389389e-05	801/805/808/815/816/817/818/3265/3845/4893/5923	11
R-HSA-69473	G2/M DNA damage checkpoint	24/874	57/4579	4.82348253554638e-05	0.000176912891706975	9.13923006735104e-05	472/545/580/641/672/891/983/1111/11200/3014/10524/9656/51588/2810/7341/11073/7157/7465/7529/7531/7532/7533/10971/7534	24
R-HSA-8866910	TFAP2 (AP-2) family regulates transcription of growth factors and their receptors	8/874	10/4579	5.34407338507333e-05	0.000194750366629115	0.000100607049557049	1956/2064/2099/3815/7020/7039/7422/7528	8
R-HSA-9617629	Regulation of FOXO transcriptional activity by acetylation	8/874	10/4579	5.34407338507333e-05	0.000194750366629115	0.000100607049557049	1387/2033/2308/2309/4303/8850/23411/7295	8
R-HSA-400253	Circadian Clock	25/874	61/4579	5.79852812950706e-05	0.000210636628857812	0.000108813811880442	1386/8945/1385/1387/1390/8454/2033/8841/3091/4208/4209/8648/10499/9611/2908/8204/5187/5465/6256/5054/23411/6500/6720/79718/7314	25
R-HSA-2029485	Role of phospholipids in phagocytosis	12/874	20/4579	6.02912166840296e-05	0.000218315647674336	0.000112780753971467	919/917/2214/5290/5291/5295/5296/5335/5337/5580/5581/6850	12
R-HSA-9020591	Interleukin-12 signaling	18/874	38/4579	6.69019747548222e-05	0.000241484270781692	0.000124749546911247	302/375/998/3458/3586/3592/3593/3594/3595/3716/3717/4282/4478/5062/27250/5908/6648/7297	18
R-HSA-73887	Death Receptor Signalling	41/874	121/4579	6.75915193952619e-05	0.000243201131494977	0.000125636468429567	6868/396/572/10018/843/835/836/841/1147/8772/355/356/10672/3065/3066/8841/3551/8517/6885/5599/4790/4792/25791/5584/5663/5879/5970/387/8737/6654/10454/23118/7124/7132/7186/7189/7314/7409/7410/10451/7531	41
R-HSA-5668599	RHO GTPases Activate NADPH Oxidases	13/874	23/4579	6.99136110746091e-05	0.000250762699658771	0.00012954273611035	5594/5600/1432/5595/653361/5289/5300/5578/5579/5580/5590/5879/5880	13
R-HSA-1963640	GRB2 events in ERBB2 signaling	10/874	15/4579	7.22119729920064e-05	0.000257382486808499	0.000132962484505988	1950/1956/2064/2066/2885/3265/3845/4893/3084/6654	10
R-HSA-1963642	PI3K events in ERBB2 signaling	10/874	15/4579	7.22119729920064e-05	0.000257382486808499	0.000132962484505988	1950/1956/2064/2065/2066/2549/2885/3084/5290/5295	10
R-HSA-447115	Interleukin-12 family signaling	21/874	48/4579	7.27842184822357e-05	0.000258611426294694	0.000133597348398314	302/375/998/3458/3586/3592/3593/3594/3595/3572/3716/3717/4282/4478/5062/27250/5908/6648/6772/6774/7297	21
R-HSA-3928663	EPHA-mediated growth cone collapse	14/874	26/4579	7.51128153782572e-05	0.00026605380400336	0.000137442042895778	1942/2041/1969/2042/2043/2044/285220/2045/2534/4067/25791/387/6714/7525	14
R-HSA-456926	Thrombin signalling through proteinase activated receptors (PARs)	15/874	29/4579	7.65623090986439e-05	0.000270345793307944	0.000139659262755944	408/2149/2767/2768/10672/9630/2769/2776/2782/2783/10681/54331/5594/5595/6714	15
R-HSA-202424	Downstream TCR signaling	33/874	91/4579	7.77283136952958e-05	0.000273613290004803	0.000141347234942073	8945/919/915/916/917/920/1147/8454/3122/3123/3551/8517/3635/3932/6885/4790/4792/5290/5291/5295/5296/5588/5687/5688/5694/5717/5728/5970/6500/23118/7189/7314/7321	33
R-HSA-201681	TCF dependent signaling in response to WNT	53/874	170/4579	8.16854333898535e-05	0.000286655363469949	0.000148084703806167	207/208/324/8312/8945/857/1387/1452/1455/1457/1487/1499/1855/1856/1857/2033/10023/8321/2535/8322/7855/8323/8325/2932/3014/3015/3020/3021/3065/10524/51176/4040/4609/5515/5518/5519/5528/5687/5688/5694/5717/9978/6259/6422/64750/6662/6932/83439/6934/7314/89780/7514/7534	53
R-HSA-9620244	Long-term potentiation	11/874	18/4579	9.84271099651143e-05	0.000344343458554877	0.000177886080519948	801/805/808/815/816/817/818/2066/2903/3084/6714	11
R-HSA-380108	Chemokine receptors bind chemokines	21/874	49/4579	0.000104849211797759	0.000365685747895866	0.000188911398718597	6347/1230/2826/1232/1233/1234/1235/1236/10803/1524/2919/6387/2921/6374/3577/3579/2833/7852/643/10663/2829	21
R-HSA-2029482	Regulation of actin dynamics for phagocytic cup formation	23/874	56/4579	0.000109831111775813	0.000380449408447036	0.000196538230721146	25/60/695/919/917/998/1398/1793/2214/2885/3320/3326/5594/5595/4690/4771/5058/5747/5879/6850/7409/7410/10451	23
R-HSA-1362300	Transcription of E2F targets under negative control by p107 (RBL1) and p130 (RBL2) in complex with HDAC1	9/874	13/4579	0.000110420672636343	0.000380449408447036	0.000196538230721146	890/983/1869/1874/3065/5928/5934/7027/7029	9
R-HSA-171007	p38MAPK events	9/874	13/4579	0.000110420672636343	0.000380449408447036	0.000196538230721146	3265/3845/5600/6300/5603/1432/9261/4893/6714	9
R-HSA-179812	GRB2 events in EGFR signaling	9/874	13/4579	0.000110420672636343	0.000380449408447036	0.000196538230721146	374/1950/1956/2885/3265/3845/4893/6654/7039	9
R-HSA-168638	NOD1/2 Signaling Pathway	17/874	36/4579	0.000111970261803207	0.000384622923475063	0.000198694247372203	835/841/842/1147/3551/8517/83737/5608/6885/5600/6300/5603/1432/10454/23118/7189/7314	17
R-HSA-3371556	Cellular response to heat stress	28/874	74/4579	0.000115211985360305	0.000394566347453816	0.000203830969660908	472/545/815/816/817/818/1387/2033/2288/2932/10013/3281/3297/3320/3326/3303/3304/3312/5594/5595/9261/2475/9972/8021/4928/57521/23411/7531	28
R-HSA-8862803	Deregulated CDK5 triggers multiple neurodegenerative pathways in Alzheimer's disease models	12/874	21/4579	0.000116400804272142	0.000396250642088099	0.000204701067708336	351/10018/823/824/993/1020/356/2309/3725/5052/6648/7531	12
R-HSA-8863678	Neurodegenerative Diseases	12/874	21/4579	0.000116400804272142	0.000396250642088099	0.000204701067708336	351/10018/823/824/993/1020/356/2309/3725/5052/6648/7531	12
R-HSA-397795	G-protein beta:gamma signalling	15/874	30/4579	0.000126400545924055	0.00042773041879658	0.000220963360355961	207/208/10000/695/998/2782/2783/10681/54331/5058/5294/23533/5330/5331/387	15
R-HSA-983695	Antigen activates B Cell Receptor (BCR) leading to generation of second messengers	15/874	30/4579	0.000126400545924055	0.00042773041879658	0.000220963360355961	640/695/801/805/808/2534/2885/4067/4690/5293/5295/5777/6654/6850/7409	15
R-HSA-176408	Regulation of APC/C activators between G1/S and early anaphase	28/874	75/4579	0.000151106110387424	0.000509814977775969	0.000263367826319484	64682/10393/51529/29882/29945/51433/8945/8900/890/891/8881/991/8697/246184/996/983/1017/8454/51343/5347/5687/5688/5694/5717/6500/7314/11065/7321	28
R-HSA-1295596	Spry regulation of FGF signaling	10/874	16/4579	0.000159732580256419	0.00053416454044573	0.000275946686634928	673/867/2885/5594/5595/5515/5518/5781/6714/7314	10
R-HSA-5684264	MAP3K8 (TPL2)-dependent MAPK1/3 activation	10/874	16/4579	0.000159732580256419	0.00053416454044573	0.000275946686634928	8945/1147/8454/3551/8517/5604/6416/4790/6500/7314	10
R-HSA-9617324	Negative regulation of NMDA receptor-mediated neuronal transmission	10/874	16/4579	0.000159732580256419	0.00053416454044573	0.000275946686634928	801/805/808/8536/815/816/817/818/814/2903	10
R-HSA-1170546	Prolactin receptor signaling	8/874	11/4579	0.000163107666145655	0.000537546134514811	0.000277693600943632	8945/8454/3717/5781/9978/6500/6776/6777	8
R-HSA-2586552	Signaling by Leptin	8/874	11/4579	0.000163107666145655	0.000537546134514811	0.000277693600943632	3667/8660/3717/5781/9021/6774/6776/6777	8
R-HSA-4755510	SUMOylation of immune response proteins	8/874	11/4579	0.000163107666145655	0.000537546134514811	0.000277693600943632	9641/8517/4792/10401/51588/5970/7341/7329	8
R-HSA-6803207	TP53 Regulates Transcription of Caspase Activators and Caspases	8/874	11/4579	0.000163107666145655	0.000537546134514811	0.000277693600943632	317/472/843/835/839/7157/8626/7161	8
R-HSA-8851805	MET activates RAS signaling	8/874	11/4579	0.000163107666145655	0.000537546134514811	0.000277693600943632	2885/3082/3265/3845/4233/4893/6464/6654	8
